id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,url,club_team_id,club_team_2_id,national_team_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp
10780,2319,Unai Simón Mendibil,Unai,Simón Mendibil,Unai Simón Mendibil,unai-simon-mendibil,23,190,86,La Liga,Domestic League,2019/2020,2019,2020,https://footystats.org/players/spain/unai-simon-mendibil,285,-1,-1,Goalkeeper,2992,1552,1440,866012400,Spain,eu,34,18,16,0,0,0,8,4,12,28,11,17,0,0,0,0,0,-1,0.0,0.0,0.0,35,0.0,0.0,0,0,107,4,3,1,88,748,0,0.12,439,439,30,17,1594926000
10560,2319,Óscar de Marcos Arana,Óscar,de Marcos Arana,Óscar de Marcos,oscar-de-marcos,31,182,77,La Liga,Domestic League,2019/2020,2019,2020,https://footystats.org/players/spain/oscar-de-marcos,285,-1,-1,Defender,538,228,310,608540400,Spain,eu,13,2,4,0,0,0,2,1,3,6,3,3,1,0,1,0,0,-1,0.17,0.17,0.0,23,0.0,0.0,0,1,90,1,1,0,41,538,538,0.17,356,68,57,21,1594926000
10584,2319,Yuri Berchiche Izeta,Yuri,Berchiche Izeta,Yuri,yuri,30,181,80,La Liga,Domestic League,2019/2020,2019,2020,https://footystats.org/players/spain/yuri,285,-1,-1,Defender,2852,1548,1304,634636800,Spain,eu,33,18,14,2,1,1,8,4,12,26,10,16,1,0,1,0,0,-1,0.09,0.03,0.06,36,0.06,0.07,1426,0,110,7,7,0,86,407,2852,0.22,203,246,27,6,1594926000
466866,2319,Ander Capa Rodríguez,Ander,Capa Rodríguez,Ander Capa,ander-capa,28,175,75,La Liga,Domestic League,2019/2020,2019,2020,https://footystats.org/players/spain/ander-capa,285,-1,-1,Defender,2875,1555,1320,697536000,Spain,eu,35,17,15,3,2,1,8,3,11,31,11,20,4,3,1,0,0,-1,0.22,0.13,0.09,31,0.12,0.07,958,0,93,10,10,0,82,288,719,0.31,165,108,52,4,1595185200
10725,2319,Yeray Álvarez López,Yeray,Álvarez López,Yeray Álvarez López,yeray-alvarez-lopez,25,183,78,La Liga,Domestic League,2019/2020,2019,2020,https://footystats.org/players/spain/yeray-alvarez-lopez,285,-1,-1,Defender,2811,1461,1350,790934400,Spain,eu,32,17,15,0,0,0,7,4,11,25,10,15,0,0,0,0,0,-1,0.0,0.0,0.0,34,0.0,0.0,0,0,112,2,2,0,88,1406,0,0.06,311,268,25,25,1594926000
39565,2319,Unai Núñez Gestoso,Unai,Núñez Gestoso,Unai Núñez,unai-nunez,23,186,81,La Liga,Domestic League,2019/2020,2019,2020,https://footystats.org/players/spain/unai-nunez,285,-1,-1,Defender,1568,534,1034,854611200,Spain,eu,20,5,11,0,0,0,3,1,4,19,5,14,0,0,0,0,0,-1,0.0,0.0,0.0,20,0.0,0.0,0,1,83,7,7,0,78,224,0,0.4,346,261,68,24,1595185200
10562,2319,Raúl García Escudero,Raúl,García Escudero,Raúl García,raul-garcia,34,184,83,La Liga,Domestic League,2019/2020,2019,2020,https://footystats.org/players/spain/raul-garcia,285,-1,-1,Midfielder,2878,1572,1306,521449200,Spain,eu,35,18,15,15,6,9,8,4,12,24,11,13,1,1,0,7,0,100,0.5,0.03,0.47,34,0.34,0.62,192,0,120,11,11,0,82,262,2878,0.34,14,247,-1,1,1595185200
10479,2319,Daniel García Carrillo,Daniel,García Carrillo,Dani García,dani-garcia,30,180,75,La Liga,Domestic League,2019/2020,2019,2020,https://footystats.org/players/spain/dani-garcia,285,-1,-1,Midfielder,3027,1526,1501,643532400,Spain,eu,36,17,16,0,0,0,8,4,12,32,11,21,1,0,1,0,0,-1,0.03,0.03,0.0,33,0.0,0.0,0,0,95,11,11,0,84,275,3027,0.33,339,241,-1,23,1595185200
10635,2319,Unai López Cabrera,Unai,López Cabrera,Unai López Cabrera,unai-lopez-cabrera,24,169,64,La Liga,Domestic League,2019/2020,2019,2020,https://footystats.org/players/spain/unai-lopez-cabrera,285,-1,-1,Midfielder,1804,1175,629,815040000,Spain,eu,26,16,8,1,0,1,7,2,9,17,9,8,4,3,1,0,0,-1,0.25,0.2,0.05,35,0.0,0.14,1804,0,106,6,6,0,69,301,451,0.3,221,51,-1,9,1594926000
10575,2319,Iker Muniain Goñi,Iker,Muniain Goñi,Iker Muniain,iker-muniain,27,169,63,La Liga,Domestic League,2019/2020,2019,2020,https://footystats.org/players/spain/iker-muniain,285,-1,-1,Forward,2392,1357,1035,724752000,Spain,eu,31,16,10,5,5,0,6,3,9,25,11,14,2,0,2,0,0,-1,0.26,0.08,0.19,28,0.33,0.0,478,0,96,6,5,1,77,399,1196,0.23,95,164,-1,3,1594926000
