id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,url,club_team_id,club_team_2_id,national_team_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp
10547,171,Iván Cuéllar Sacristán,Iván,Cuéllar Sacristán,Iván Cuéllar,ivan-cuellar,36,187,79,La Liga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/spain/ivan-cuellar,278,-1,-1,Goalkeeper,3150,1530,1620,454489200,Spain,eu,35,17,18,0,0,0,9,5,14,39,10,29,0,0,0,0,0,-1,0.0,0.0,0.0,40,0.0,0.0,0,1,81,4,4,0,90,788,0,0.11,449,321,67,19,1524933000
18339,171,Ezequiel Muñoz,Ezequiel,Muñoz,Ezequiel Muñoz,ezequiel-munoz,30,185,82,La Liga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/argentina/ezequiel-munoz,278,-1,-1,Defender,1408,629,779,655369200,Argentina,eu,19,7,10,0,0,0,3,3,6,24,8,16,1,1,0,0,0,-1,0.06,0.06,0.0,32,0.0,0.0,0,1,59,2,2,0,74,704,1408,0.13,343,203,150,24,1526739300
465341,171,Martín Maximiliano Mantovani,Martín Maximiliano,Mantovani,Martín Mantovani,martin-mantovani,36,184,78,La Liga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/argentina/martin-mantovani,278,-1,-1,Defender,1018,412,606,458031600,Argentina,eu,14,4,6,1,0,1,2,2,4,16,4,12,0,0,0,0,0,-1,0.09,0.0,0.09,28,0.0,0.15,1018,1,64,3,3,0,73,339,0,0.27,169,356,127,15,1519849800
10586,171,Joseba Zaldúa Bengoetxea,Joseba,Zaldúa Bengoetxea,Joseba Zaldúa,joseba-zaldua,28,176,71,La Liga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/spain/joseba-zaldua,278,-1,-1,Defender,2560,1335,1225,709369200,Spain,eu,30,15,14,1,0,1,9,5,14,29,9,20,0,0,0,0,0,-1,0.04,0.0,0.04,47,0.0,0.07,2560,1,88,11,10,1,85,233,0,0.39,221,357,53,12,1525719600
10630,171,Diego Rico Salguero,Diego,Rico Salguero,Diego Rico,diego-rico,27,181,75,La Liga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/spain/diego-rico,278,-1,-1,Defender,2230,1284,946,730454400,Spain,eu,26,15,11,2,1,1,7,3,10,29,12,17,2,2,0,0,0,-1,0.16,0.08,0.08,38,0.07,0.1,1115,1,77,10,10,1,86,223,1115,0.4,179,189,81,10,1526739300
10691,171,Julián Omar Ramos Suárez,Julián Omar,Ramos Suárez,Omar Ramos,omar-ramos,32,175,65,La Liga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/spain/omar-ramos,278,-1,-1,Midfielder,1457,839,618,570182400,Spain,eu,23,10,8,0,0,0,6,2,8,23,7,16,1,0,1,0,0,-1,0.06,0.06,0.0,35,0.0,0.0,0,1,63,3,3,0,63,486,1457,0.19,304,204,-1,27,1526739300
10645,171,Rubén Salvador Pérez Del Mármol,Rubén Salvador,Pérez Del Mármol,Rubén Pérez del Mármol,ruben-perez-del-marmol,31,178,70,La Liga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/spain/ruben-perez-del-marmol,278,-1,-1,Midfielder,2520,1450,1070,609577200,Spain,eu,31,16,13,0,0,0,9,5,14,27,9,18,0,0,0,0,0,-1,0.0,0.0,0.0,45,0.0,0.0,0,0,93,13,13,0,81,194,0,0.46,268,358,-1,26,1526739300
10581,171,Javier Eraso Goñi,Javier,Eraso Goñi,Javier Eraso,javier-eraso,30,180,71,La Liga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/spain/javier-eraso,278,-1,-1,Midfielder,2541,1320,1221,638092800,Spain,eu,34,16,15,4,2,2,9,5,14,29,9,20,3,2,1,0,0,-1,0.25,0.11,0.14,41,0.14,0.15,635,1,88,4,4,0,75,635,847,0.14,130,145,-1,3,1526134500
227386,171,Gabriel Appelt Pires,Gabriel,Appelt Pires,Gabriel Appelt Pires,gabriel-appelt-pires,27,187,82,La Liga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/brazil/gabriel-appelt-pires,278,-1,-1,Midfielder,2388,1389,999,748335600,Brazil,eu,29,16,12,5,3,2,8,3,11,28,9,19,2,1,1,1,0,100,0.26,0.08,0.19,38,0.19,0.18,478,1,85,8,7,1,82,299,1194,0.3,100,191,-1,1,1524933000
10648,171,Alexander Szymanowski,Alexander,Szymanowski,Alexander Szymanowski,alexander-szymanowski,32,174,69,La Liga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/argentina/alexander-szymanowski,278,-1,-1,Midfielder,1064,471,593,592729200,Argentina,eu,13,6,7,2,0,2,3,3,6,12,5,7,2,0,2,1,0,100,0.34,0.17,0.17,46,0.0,0.3,532,1,89,1,1,0,82,1064,532,0.08,110,84,-1,9,1512840600
