id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,url,club_team_id,club_team_2_id,national_team_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp
11248,1677,Yassine Bounou,Yassine,Bounou,Yassine Bounou,yassine-bounou,29,192,78,La Liga,Domestic League,2018/2019,2018,2019,https://footystats.org/players/morocco/yassine-bounou,312,-1,-1,Goalkeeper,2862,1602,1260,670838400,Morocco,eu,32,18,14,0,0,0,4,4,8,41,24,17,0,0,0,0,0,-1,0.0,0.0,0.0,25,0.0,0.0,0,1,70,2,2,0,89,1431,0,0.06,271,313,124,10,1557678600
463468,1677,Bernardo José Espinosa Zúñiga,Bernardo José,Espinosa Zúñiga,Bernardo Espinosa,bernardo-espinosa,31,192,86,La Liga,Domestic League,2018/2019,2018,2019,https://footystats.org/players/colombia/bernardo-espinosa,312,-1,-1,Defender,2729,1289,1440,616143600,Colombia,eu,31,15,16,1,1,0,3,4,7,39,21,18,1,1,0,0,0,-1,0.07,0.03,0.03,23,0.07,0.0,2729,1,70,6,6,2,88,455,2729,0.2,250,240,125,9,1558205100
4058,1677,Marc Muniesa Martínez,Marc,Muniesa Martínez,Marc Muniesa,marc-muniesa,28,179,72,La Liga,Domestic League,2018/2019,2018,2019,https://footystats.org/players/spain/marc-muniesa,312,-1,-1,Defender,1403,700,703,701683200,Spain,eu,19,8,7,0,0,0,3,3,6,22,14,8,0,0,0,0,0,-1,0.0,0.0,0.0,32,0.0,0.0,0,1,64,6,6,0,74,234,0,0.38,357,348,142,25,1558205100
11618,1677,Juan Pedro Ramírez López,Juan Pedro,Ramírez López,Juanpe,juanpe,29,190,80,La Liga,Domestic League,2018/2019,2018,2019,https://footystats.org/players/spain/juanpe,312,-1,-1,Defender,2794,1490,1304,672994800,Spain,eu,33,17,14,0,0,0,4,3,7,42,24,18,0,0,0,0,0,-1,0.0,0.0,0.0,21,0.0,0.0,0,1,67,8,8,0,85,349,0,0.26,358,349,134,24,1557678600
144981,1677,Pedro Antonio Porro Sauceda,Pedro Antonio,Porro Sauceda,Pedro Antonio Porro Sauceda,pedro-antonio-porro-sauceda,0,-1,-1,La Liga,Domestic League,2018/2019,2018,2019,https://footystats.org/players/spain/pedro-antonio-porro-sauceda,312,-1,-1,Forward,2213,1171,1042,0,Spain,eu,32,13,12,0,0,0,3,5,8,30,19,11,4,3,1,0,0,-1,0.16,0.16,0.0,25,0.0,0.0,0,1,74,4,4,0,69,553,553,0.16,359,66,-1,23,1555758000
463456,1677,Borja García Freire,Borja,García Freire,Borja García,borja-garcia,29,175,72,La Liga,Domestic League,2018/2019,2018,2019,https://footystats.org/players/spain/borja-garcia,312,-1,-1,Midfielder,2637,1396,1241,657532800,Spain,eu,33,16,14,1,1,0,4,5,9,34,22,12,3,1,2,0,0,-1,0.14,0.1,0.03,27,0.06,0.0,2637,1,78,2,1,1,80,1319,879,0.07,244,128,-1,7,1557050400
10632,1677,David Timor Copoví,David,Timor Copoví,David Timor Copoví,david-timor-copovi,31,185,77,La Liga,Domestic League,2018/2019,2018,2019,https://footystats.org/players/spain/david-timor-copovi,312,-1,-1,Midfielder,164,164,0,624610800,Spain,eu,2,2,0,0,0,0,1,0,1,4,4,0,0,0,0,0,0,-1,0.0,0.0,0.0,50,0.0,0.0,0,2,41,0,0,0,82,0,0,0.0,-1,-1,-1,22,1535314500
467701,1677,Alejandro Granell Nogué,Alejandro,Granell Nogué,Álex Granell,alex-granell,32,175,70,La Liga,Domestic League,2018/2019,2018,2019,https://footystats.org/players/spain/alex-granell,312,-1,-1,Midfielder,2391,1359,1032,586508400,Spain,eu,32,15,11,0,0,0,4,4,8,38,23,15,4,3,1,0,0,-1,0.15,0.15,0.0,25,0.0,0.0,0,1,63,5,5,0,75,478,598,0.19,360,83,-1,21,1558205100
4240,1677,Aleix García Serrano,Aleix,García Serrano,Aleix García,aleix-garcia,23,173,68,La Liga,Domestic League,2018/2019,2018,2019,https://footystats.org/players/spain/aleix-garcia,312,-1,-1,Midfielder,1639,750,889,867481200,Spain,eu,31,9,11,2,0,2,4,5,9,22,10,12,1,0,1,0,0,-1,0.16,0.05,0.11,28,0.0,0.2,820,1,75,1,1,0,53,1639,1639,0.05,145,207,-1,3,1557050400
462211,1677,Cristhian Ricardo Stuani Curbelo,Cristhian Ricardo,Stuani Curbelo,Cristhian Stuani,cristhian-stuani,34,186,76,La Liga,Domestic League,2018/2019,2018,2019,https://footystats.org/players/uruguay/cristhian-stuani,312,-1,-1,Forward,2731,1549,1182,529484400,Uruguay,eu,32,17,13,19,10,9,4,4,8,39,24,15,0,0,0,5,0,100,0.63,0.0,0.63,25,0.58,0.69,144,1,70,9,9,0,85,303,0,0.3,6,350,-1,1,1557678600
11291,1677,Cristian Portugués Manzanera,Cristian,Portugués Manzanera,Portu,portu,28,178,70,La Liga,Domestic League,2018/2019,2018,2019,https://footystats.org/players/spain/portu,312,-1,-1,Midfielder,2833,1478,1355,706431600,Spain,eu,34,17,16,9,3,6,3,3,6,45,26,19,2,0,2,1,0,100,0.35,0.06,0.29,18,0.18,0.4,315,1,63,3,3,0,83,944,1417,0.1,51,182,-1,2,1558205100
11680,1677,Anthony Rubén Lozano Colón,Anthony Rubén,Lozano Colón,Anthony Rubén Lozano Colón,anthony-ruben-lozano-colon,27,183,74,La Liga,Domestic League,2018/2019,2018,2019,https://footystats.org/players/honduras/anthony-ruben-lozano-colon,312,-1,-1,Forward,724,455,269,735721200,Honduras,eu,20,5,2,0,0,0,3,2,5,7,5,2,0,0,0,0,0,-1,0.0,0.0,0.0,25,0.0,0.0,0,0,103,6,5,1,36,121,0,0.75,361,351,-1,20,1558205100
11629,1677,Pere Pons Riera,Pere,Pons Riera,Pere Pons,pere-pons,27,177,70,La Liga,Domestic League,2018/2019,2018,2019,https://footystats.org/players/spain/pere-pons,312,-1,-1,Midfielder,2797,1252,1545,730195200,Spain,eu,34,14,18,1,0,1,4,5,9,39,19,20,2,1,1,0,0,-1,0.1,0.06,0.03,26,0.0,0.06,2797,1,72,4,4,0,82,699,1399,0.13,242,191,-1,8,1558205100
827,1677,Patrick Roberts,Patrick,Roberts,Patrick Roberts,patrick-roberts,23,167,58,La Liga,Domestic League,2018/2019,2018,2019,https://footystats.org/players/england/patrick-roberts,312,-1,-1,Midfielder,594,320,274,855129600,England,eu,19,3,3,0,0,0,2,3,5,7,4,3,0,0,0,0,0,-1,0.0,0.0,0.0,26,0.0,0.0,0,1,85,0,0,0,31,0,0,0.0,362,352,-1,17,1555758000
129344,1677,Eric Montes Arce,Eric,Montes Arce,Eric Montes Arce,eric-montes-arce,22,-1,-1,La Liga,Domestic League,2018/2019,2018,2019,https://footystats.org/players/spain/eric-montes-arce,312,-1,-1,Defender,0,0,0,892796400,Spain,eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
17843,1677,Kévin Soni,Kévin,Soni,Kévin Soni,kevin-soni,22,183,76,La Liga,Domestic League,2018/2019,2018,2019,https://footystats.org/players/cameroon/kevin-soni,312,-1,-1,Midfielder,79,23,56,892796400,Cameroon,eu,5,0,1,0,0,0,0,1,1,2,1,1,0,0,0,0,0,-1,0.0,0.0,0.0,20,0.0,0.0,0,2,40,1,1,0,16,79,0,1.14,-1,-1,-1,19,1558205100
461316,1677,Gorka Iraizoz Moreno,Gorka,Iraizoz Moreno,Gorka Iraizoz,gorka-iraizoz,39,191,87,La Liga,Domestic League,2018/2019,2018,2019,https://footystats.org/players/spain/gorka-iraizoz,312,-1,-1,Goalkeeper,558,108,450,352713600,Spain,eu,7,1,5,0,0,0,0,1,1,8,3,5,0,0,0,0,0,-1,0.0,0.0,0.0,14,0.0,0.0,0,1,70,0,0,0,80,0,0,0.0,363,353,127,18,1558205100
11630,1677,Pedro Alcalá Guirado,Pedro,Alcalá Guirado,Pedro Alcalá,pedro-alcala,31,196,93,La Liga,Domestic League,2018/2019,2018,2019,https://footystats.org/players/spain/pedro-alcala,312,-1,-1,Defender,1865,833,1032,606297600,Spain,eu,25,9,11,1,1,0,2,4,6,29,14,15,1,0,1,0,0,-1,0.1,0.05,0.05,24,0.11,0.0,1865,1,64,9,9,0,75,207,1865,0.43,214,203,141,5,1558205100
3353,1677,Jordi Masip López,Jordi,Masip López,Jordi Masip López,jordi-masip-lopez,31,180,69,La Liga,Domestic League,2018/2019,2018,2019,https://footystats.org/players/spain/jordi-masip-lopez,297,-1,-1,Goalkeeper,3150,1530,1620,599817600,Spain,eu,35,17,18,0,0,0,5,4,9,41,20,21,0,0,0,0,0,-1,0.0,0.0,0.0,26,0.0,0.0,0,1,77,1,1,0,90,3150,0,0.03,364,354,89,20,1557678600
11633,1677,Javier Moyano Lujano,Javier,Moyano Lujano,Javier Moyano Lujano,javier-moyano-lujano,34,179,71,La Liga,Domestic League,2018/2019,2018,2019,https://footystats.org/players/spain/javier-moyano-lujano,297,-1,-1,Defender,2107,1061,1046,509529600,Spain,eu,27,13,12,0,0,0,5,4,9,19,7,12,0,0,0,0,0,-1,0.0,0.0,0.0,33,0.0,0.0,0,0,111,3,3,0,78,702,0,0.13,365,355,17,24,1557678600
11616,1677,Francisco José Olivas Alba,Francisco José,Olivas Alba,Francisco José Olivas Alba,francisco-jose-olivas-alba,32,189,83,La Liga,Domestic League,2018/2019,2018,2019,https://footystats.org/players/spain/francisco-jose-olivas-alba,297,-1,-1,Defender,3102,1620,1482,588150000,Spain,eu,35,18,17,0,0,0,5,4,9,40,19,21,0,0,0,0,0,-1,0.0,0.0,0.0,26,0.0,0.0,0,1,78,6,6,0,89,517,0,0.17,366,356,88,27,1558188900
10868,1677,José Ignacio Martínez García,José Ignacio,Martínez García,José Ignacio Martínez García,jose-ignacio-martinez-garcia,31,175,76,La Liga,Domestic League,2018/2019,2018,2019,https://footystats.org/players/spain/jose-ignacio-martinez-garcia,297,-1,-1,Defender,3150,1530,1620,605260800,Spain,eu,35,17,18,1,1,0,5,4,9,42,20,22,3,1,2,0,0,-1,0.11,0.09,0.03,26,0.06,0.0,3150,1,75,10,10,0,90,315,1050,0.29,246,138,101,14,1557678600
129847,1677,Fernando Calero Villa,Fernando,Calero Villa,Fernando Calero Villa,fernando-calero-villa,25,183,75,La Liga,Domestic League,2018/2019,2018,2019,https://footystats.org/players/spain/fernando-calero-villa,297,-1,-1,Defender,3130,1510,1620,811062000,Spain,eu,36,17,18,1,1,0,4,4,8,41,21,20,0,0,0,0,0,-1,0.03,0.0,0.03,22,0.06,0.0,3130,1,76,7,7,0,87,447,0,0.2,243,357,97,12,1557678600
11137,1677,Borja Fernández Fernández,Borja,Fernández Fernández,Borja Fernández Fernández,borja-fernandez-fernandez,39,188,83,La Liga,Domestic League,2018/2019,2018,2019,https://footystats.org/players/spain/borja-fernandez-fernandez,297,-1,-1,Midfielder,837,270,567,348307200,Spain,eu,19,3,7,0,0,0,2,3,5,15,3,12,0,0,0,0,0,-1,0.0,0.0,0.0,26,0.0,0.0,0,1,56,4,4,0,44,209,0,0.43,367,358,-1,26,1558188900
10439,1677,Sergio Gontán Gallardo,Sergio,Gontán Gallardo,Keko,keko,28,172,68,La Liga,Domestic League,2018/2019,2018,2019,https://footystats.org/players/spain/keko,297,-1,-1,Midfielder,1544,876,668,693907200,Spain,eu,26,11,9,2,2,0,1,2,3,21,12,9,1,1,0,0,0,-1,0.17,0.06,0.12,12,0.21,0.0,772,1,74,3,3,0,59,515,1544,0.17,134,185,-1,9,1558188900
11619,1677,Rubén Alcaraz Jiménez,Rubén,Alcaraz Jiménez,Rubén Alcaraz Jiménez,ruben-alcaraz-jimenez,29,180,80,La Liga,Domestic League,2018/2019,2018,2019,https://footystats.org/players/spain/ruben-alcaraz-jimenez,297,-1,-1,Midfielder,2978,1571,1407,673081200,Spain,eu,34,18,16,3,1,2,5,4,9,40,21,19,2,1,1,0,1,0,0.15,0.06,0.09,26,0.06,0.13,993,1,74,13,13,0,88,229,1489,0.39,169,196,-1,3,1558188900
