id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,url,club_team_id,club_team_2_id,national_team_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp
11339,3632,Juan Jesus Calatayud Sánchez,Juan Jesus,Calatayud Sánchez,Juan Jesus Calatayud Sánchez,juan-jesus-calatayud-sanchez,40,190,84,La Liga,Domestic League,2010/2011,2010,2011,https://footystats.org/players/spain/juan-jesus-calatayud-sanchez,324,-1,-1,Goalkeeper,3049,1440,1609,314611200,Spain,eu,34,16,18,0,0,0,4,3,7,51,24,27,0,0,0,0,0,-1,0.0,0.0,0.0,21,0.0,0.0,0,1,60,3,2,1,90,1016,0,0.09,310,439,138,12,1304784000
12244,3632,Noé Elias Pamarot,Noé Elias,Pamarot,Noé Elias Pamarot,noe-elias-pamarot,41,180,86,La Liga,Domestic League,2010/2011,2010,2011,https://footystats.org/players/france/noe-elias-pamarot,324,-1,-1,Defender,2539,1369,1170,292924800,France,eu,29,15,13,0,0,0,4,2,6,43,21,22,0,0,0,0,0,-1,0.0,0.0,0.0,21,0.0,0.0,0,1,59,8,8,0,88,317,0,0.28,424,401,142,21,1306000800
12253,3632,David Cortés Caballero,David,Cortés Caballero,David Cortés Caballero,david-cortes-caballero,41,182,74,La Liga,Domestic League,2010/2011,2010,2011,https://footystats.org/players/spain/david-cortes-caballero,324,-1,-1,Defender,3037,1530,1507,304758000,Spain,eu,34,17,17,0,0,0,4,3,7,48,23,25,3,3,0,0,0,-1,0.09,0.09,0.0,21,0.0,0.0,0,1,63,8,8,0,89,380,1012,0.24,345,180,114,25,1306000800
12245,3632,Francisco Peña Romero,Francisco,Peña Romero,Francisco Peña Romero,francisco-pena-romero,42,170,64,La Liga,Domestic League,2010/2011,2010,2011,https://footystats.org/players/spain/francisco-pena-romero,324,-1,-1,Defender,2469,1350,1119,270198000,Spain,eu,28,15,13,0,0,0,4,3,7,37,20,17,2,2,0,0,0,-1,0.07,0.07,0.0,25,0.0,0.0,0,1,67,7,7,0,88,353,1235,0.26,346,209,99,24,1306000800
12413,3632,Abraham Paz Cruz,Abraham,Paz Cruz,Abraham Paz Cruz,abraham-paz-cruz,41,178,75,La Liga,Domestic League,2010/2011,2010,2011,https://footystats.org/players/spain/abraham-paz-cruz,324,-1,-1,Defender,2429,1307,1122,299487600,Spain,eu,29,15,14,2,2,0,5,2,7,38,19,19,0,0,0,0,0,-1,0.07,0.0,0.07,24,0.14,0.0,1215,1,64,7,7,0,84,347,0,0.26,198,320,112,5,1306000800
5634,3632,Abel Enrique Aguilar Tapia,Abel Enrique,Aguilar Tapia,Abel Enrique Aguilar Tapia,abel-enrique-aguilar-tapia,35,185,82,La Liga,Domestic League,2010/2011,2010,2011,https://footystats.org/players/colombia/abel-enrique-aguilar-tapia,324,-1,-1,Midfielder,2871,1394,1477,473846400,Colombia,eu,34,16,17,0,0,0,4,3,7,50,24,26,0,0,0,0,0,-1,0.0,0.0,0.0,21,0.0,0.0,0,1,57,14,13,1,84,205,0,0.44,347,316,-1,23,1306000800
7055,3632,Matías Lionel Fritzler,Matías Lionel,Fritzler,Matías Lionel Fritzler,matias-lionel-fritzler,34,179,73,La Liga,Domestic League,2010/2011,2010,2011,https://footystats.org/players/argentina/matias-lionel-fritzler,324,-1,-1,Midfielder,1805,731,1074,525164400,Argentina,eu,26,8,14,0,0,0,2,3,5,32,13,19,0,0,0,0,0,-1,0.0,0.0,0.0,19,0.0,0.0,0,1,56,10,10,2,69,181,0,0.5,348,315,-1,22,1304262000
38382,3632,Tiago Filipe Figueiras Gomes,Tiago Filipe,Figueiras Gomes,Tiago Filipe Figueiras Gomes,tiago-filipe-figueiras-gomes,35,-1,-1,La Liga,Domestic League,2010/2011,2010,2011,https://footystats.org/players/portugal/tiago-filipe-figueiras-gomes,324,-1,-1,Midfielder,2129,1201,928,493282800,Portugal,eu,28,14,11,2,2,0,5,2,7,38,16,22,2,1,1,0,0,-1,0.17,0.08,0.08,25,0.15,0.0,1065,1,56,3,3,0,76,710,1065,0.13,175,191,-1,6,1306000800
631209,3632,Sendoa Aguirre Basterretxea,Sendoa,Aguirre Basterretxea,Sendoa Aguirre Basterretxea,sendoa-aguirre-basterretxea,44,176,75,La Liga,Domestic League,2010/2011,2010,2011,https://footystats.org/players/spain/sendoa-aguirre-basterretxea,324,-1,-1,Midfielder,779,341,438,189244800,Spain,eu,23,3,4,3,3,0,4,3,7,18,10,8,3,1,2,0,0,-1,0.69,0.35,0.35,30,0.79,0.0,260,2,43,1,1,0,34,779,260,0.12,43,21,-1,4,1305140400
12246,3632,Javier García Portillo,Javier,García Portillo,Javier García Portillo,javier-garcia-portillo,38,180,70,La Liga,Domestic League,2010/2011,2010,2011,https://footystats.org/players/spain/javier-garcia-portillo,324,-1,-1,Forward,1132,549,583,386323200,Spain,eu,26,5,6,1,0,1,4,1,5,17,9,8,0,0,0,0,0,-1,0.08,0.0,0.08,19,0.0,0.15,1132,1,67,1,1,0,44,1132,0,0.08,181,314,-1,8,1306000800
