id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,url,club_team_id,club_team_2_id,national_team_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp
10433,3637,Idriss Carlos Kameni,Idriss Carlos,Kameni,Idriss Carlos Kameni,idriss-carlos-kameni,36,186,86,La Liga,Domestic League,2008/2009,2008,2009,https://footystats.org/players/cameroon/idriss-carlos-kameni,280,-1,-1,Goalkeeper,3330,1710,1620,445939200,Cameroon,eu,37,19,18,0,0,0,8,4,12,42,18,24,0,0,0,0,0,-1,0.0,0,0.0,32,0.0,0.0,0,1,79,4,3,1,90,833,0,0.11,312,1,47,19,1243782000
631563,3637,Jesús María Lacruz Gómez,Jesús María,Lacruz Gómez,Jesús María Lacruz Gómez,jesus-maria-lacruz-gomez,42,178,76,La Liga,Domestic League,2008/2009,2008,2009,https://footystats.org/players/spain/jesus-maria-lacruz-gomez,280,-1,-1,Defender,629,181,448,262339200,Spain,eu,10,2,4,0,0,0,3,0,3,10,1,9,0,0,0,0,0,-1,0.0,0,0.0,30,0.0,0.0,0,1,63,3,3,0,63,210,0,0.43,431,219,109,23,1232294400
631564,3637,Daniel Jarque Gonzalez,Daniel,Jarque Gonzalez,Daniel Jarque Gonzalez,daniel-jarque-gonzalez,37,185,77,La Liga,Domestic League,2008/2009,2008,2009,https://footystats.org/players/spain/daniel-jarque-gonzalez,280,-1,-1,Defender,3240,1620,1620,410256000,Spain,eu,36,18,18,2,1,1,8,4,12,41,17,24,0,0,0,0,0,-1,0.06,0,0.06,33,0.06,0.06,1620,1,79,13,13,0,90,249,0,0.36,203,297,46,11,1243782000
11018,3637,Sergio Sánchez Ortega,Sergio,Sánchez Ortega,Sergio Sánchez Ortega,sergio-sanchez-ortega,34,185,78,La Liga,Domestic League,2008/2009,2008,2009,https://footystats.org/players/spain/sergio-sanchez-ortega,280,-1,-1,Defender,2906,1466,1440,512899200,Spain,eu,33,17,16,3,2,1,7,3,10,38,18,20,0,0,0,0,0,-1,0.09,0,0.09,30,0.12,0.06,969,1,76,9,9,0,88,323,0,0.28,181,296,56,7,1242572400
12490,3637,Grégory Béranger,Grégory,Béranger,Grégory Béranger,gregory-beranger,39,174,72,La Liga,Domestic League,2008/2009,2008,2009,https://footystats.org/players/france/gregory-beranger,280,-1,-1,Defender,1471,619,852,368002800,France,eu,18,7,9,0,0,0,3,2,5,19,5,14,0,0,0,0,0,-1,0.0,0,0.0,28,0.0,0.0,0,1,77,5,5,0,82,294,0,0.31,346,295,52,25,1239548400
631222,3637,Iván De la Peña López,Iván,De la Peña López,Iván De la Peña López,ivan-de-la-pena-lopez,44,171,71,La Liga,Domestic League,2008/2009,2008,2009,https://footystats.org/players/spain/ivan-de-la-pena-lopez,280,-1,-1,Midfielder,1492,864,628,200214000,Spain,eu,22,10,9,4,2,2,7,2,9,16,7,9,0,0,0,0,0,-1,0.24,0,0.24,41,0.21,0.29,373,0,93,5,5,0,68,298,0,0.3,79,294,-1,5,1243782000
11440,3637,Valmiro Lópes Rocha,Valmiro,Lópes Rocha,Valmiro Lópes Rocha,valmiro-lopes-rocha,39,184,78,La Liga,Domestic League,2008/2009,2008,2009,https://footystats.org/players/cape-verde/valmiro-lopes-rocha,280,-1,-1,Midfielder,512,150,362,356860800,Cape Verde,eu,11,1,3,1,1,0,1,0,1,11,2,9,0,0,0,0,0,-1,0.18,0,0.18,9,0.6,0.0,512,1,47,3,3,0,47,171,0,0.53,107,293,-1,13,1232899200
11375,3637,Moisés Hurtado Pérez,Moisés,Hurtado Pérez,Moisés Hurtado Pérez,moises-hurtado-perez,39,185,85,La Liga,Domestic League,2008/2009,2008,2009,https://footystats.org/players/spain/moises-hurtado-perez,280,-1,-1,Midfielder,2635,1416,1219,351504000,Spain,eu,32,17,14,2,1,1,8,4,12,35,16,19,0,0,0,0,0,-1,0.07,0,0.07,38,0.06,0.07,1318,1,75,14,14,1,82,188,0,0.48,198,292,-1,10,1243782000
28745,3637,Román Fernando Martínez,Román Fernando,Martínez,Román Fernando Martínez,roman-fernando-martinez,37,185,74,La Liga,Domestic League,2008/2009,2008,2009,https://footystats.org/players/argentina/roman-fernando-martinez,280,-1,-1,Midfielder,1810,856,954,417600000,Argentina,eu,32,9,10,5,3,2,7,4,11,19,7,12,0,0,0,0,0,-1,0.25,0,0.25,34,0.32,0.19,362,0,95,6,6,0,57,302,0,0.3,72,291,-1,3,1243105200
12248,3637,Luis García Fernández,Luis,García Fernández,Luis García Fernández,luis-garcia-fernandez,39,178,69,La Liga,Domestic League,2008/2009,2008,2009,https://footystats.org/players/spain/luis-garcia-fernandez,280,-1,-1,Forward,3036,1534,1502,350294400,Spain,eu,37,18,17,5,3,2,8,4,12,34,11,23,0,0,0,1,0,100,0.15,0,0.15,32,0.18,0.12,607,1,89,7,7,0,82,434,0,0.21,136,290,-1,4,1243782000
