id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,url,club_team_id,club_team_2_id,national_team_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp
1035,4123,Roman Weidenfeller,Roman,Weidenfeller,Roman Weidenfeller,roman-weidenfeller,40,190,90,Bundesliga,Domestic League,2011/2012,2011,2012,https://footystats.org/players/germany/roman-weidenfeller,33,-1,-1,Goalkeeper,2880,1530,1350,334393200,Germany,eu,32,17,15,0,0,0,9,6,15,21,11,10,0,0,0,0,0,-1,0.0,0.0,0.0,47,0.0,0.0,0,0,137,0,0,0,90,0,0,0.0,276,381,10,17,1336224600
977,4123,Mats Hummels,Mats,Hummels,Mats Hummels,mats-hummels,31,191,92,Bundesliga,Domestic League,2011/2012,2011,2012,https://footystats.org/players/germany/mats-hummels,33,-1,-1,Defender,2950,1530,1420,598262400,Germany,eu,33,17,16,1,1,0,9,6,15,20,11,9,2,1,1,0,0,-1,0.09,0.06,0.03,45,0.06,0.0,2950,0,148,1,1,0,89,2950,1475,0.03,214,187,5,15,1336224600
1033,4123,Łukasz Piszczek,Łukasz,Piszczek,Łukasz Piszczek,lukasz-piszczek,35,184,79,Bundesliga,Domestic League,2011/2012,2011,2012,https://footystats.org/players/poland/lukasz-piszczek,33,-1,-1,Defender,2800,1494,1306,486630000,Poland,eu,32,17,15,4,0,4,9,5,14,22,11,11,8,5,3,0,0,-1,0.39,0.26,0.13,44,0.0,0.28,700,0,127,1,1,0,88,2800,350,0.03,121,49,20,7,1336224600
1438,4123,Sven Bender,Sven,Bender,Sven Bender,sven-bender,31,186,80,Bundesliga,Domestic League,2011/2012,2011,2012,https://footystats.org/players/germany/sven-bender,33,-1,-1,Defender,1587,810,777,609663600,Germany,eu,24,10,11,1,1,0,6,6,12,12,8,4,3,2,1,0,0,-1,0.23,0.17,0.06,50,0.11,0.0,1587,0,132,2,2,0,66,794,529,0.11,182,88,14,12,1334410200
1730,4123,Felipe Augusto Santana,Felipe Augusto,Santana,Felipe Augusto Santana,felipe-augusto-santana,34,194,80,Bundesliga,Domestic League,2011/2012,2011,2012,https://footystats.org/players/brazil/felipe-augusto-santana,33,-1,-1,Defender,945,404,541,511430400,Brazil,eu,13,4,6,1,1,0,2,2,4,11,3,8,0,0,0,0,0,-1,0.1,0.0,0.1,31,0.22,0.0,945,1,86,1,1,0,73,945,0,0.1,144,270,30,13,1335619800
7286,4123,Chris Löwe,Chris,Löwe,Chris Löwe,chris-lowe,31,175,68,Bundesliga,Domestic League,2011/2012,2011,2012,https://footystats.org/players/germany/chris-lowe,33,-1,-1,Defender,569,165,404,608713200,Germany,eu,7,2,4,0,0,0,1,1,2,6,0,6,0,0,0,0,0,-1,0.0,0.0,0.0,28,0.0,0.0,0,0,95,0,0,0,81,0,0,0.0,306,268,26,21,1335619800
1674,4123,Kevin Großkreutz,Kevin,Großkreutz,Kevin Großkreutz,kevin-grosskreutz,32,186,77,Bundesliga,Domestic League,2011/2012,2011,2012,https://footystats.org/players/germany/kevin-grosskreutz,33,-1,-1,Defender,2330,1240,1090,585298800,Germany,eu,31,14,12,7,4,3,8,6,14,18,10,8,7,5,2,0,0,-1,0.54,0.27,0.27,45,0.29,0.25,333,0,129,1,1,0,75,2330,333,0.04,63,39,18,3,1336224600
1014,4123,Shinji Kagawa,Shinji,Kagawa,Shinji Kagawa,shinji-kagawa,31,175,68,Bundesliga,Domestic League,2011/2012,2011,2012,https://footystats.org/players/japan/shinji-kagawa,33,-1,-1,Midfielder,2416,1237,1179,606124800,Japan,eu,31,15,14,13,10,3,8,4,12,21,11,10,9,3,6,0,0,-1,0.82,0.34,0.48,39,0.73,0.23,186,0,115,1,1,0,78,2416,268,0.04,24,17,-1,2,1336224600
1572,4123,İlkay Gündoğan,İlkay,Gündoğan,İlkay Gündoğan,ilkay-gundogan,29,180,80,Bundesliga,Domestic League,2011/2012,2011,2012,https://footystats.org/players/germany/ilkay-gundogan,33,-1,-1,Midfielder,1908,958,950,656751600,Germany,eu,28,11,11,3,0,3,7,4,11,16,4,12,3,2,1,0,0,-1,0.28,0.14,0.14,39,0.0,0.28,636,0,119,2,2,0,68,954,636,0.09,118,123,-1,9,1336224600
1329,4123,Mario Götze,Mario,Götze,Mario Götze,mario-gotze,28,176,75,Bundesliga,Domestic League,2011/2012,2011,2012,https://footystats.org/players/germany/mario-gotze,33,-1,-1,Midfielder,1184,540,644,707554800,Germany,eu,17,6,8,6,4,2,6,3,9,7,1,6,4,3,1,0,0,-1,0.76,0.3,0.46,53,0.67,0.28,197,0,169,5,4,1,70,237,296,0.38,28,29,-1,5,1335619800
984,4123,Robert Lewandowski,Robert,Lewandowski,Robert Lewandowski,robert-lewandowski,32,185,79,Bundesliga,Domestic League,2011/2012,2011,2012,https://footystats.org/players/poland/robert-lewandowski,33,-1,-1,Forward,2880,1457,1423,588150000,Poland,eu,34,17,17,22,14,8,9,6,15,22,11,11,9,4,5,0,0,-1,0.97,0.28,0.69,44,0.86,0.51,131,0,131,4,4,0,85,720,320,0.13,7,33,-1,1,1336224600
1577,4123,Ivan Perišić,Ivan,Perišić,Ivan Perišić,ivan-perisic,31,187,80,Bundesliga,Domestic League,2011/2012,2011,2012,https://footystats.org/players/croatia/ivan-perisic,33,-1,-1,Midfielder,961,368,593,602409600,Croatia,eu,28,2,6,7,3,4,7,4,11,10,3,7,3,0,3,0,0,-1,0.94,0.28,0.66,39,0.73,0.61,137,0,96,3,3,1,34,320,320,0.28,9,35,-1,4,1335619800
1134,4123,Jakub Błaszczykowski,Jakub,Błaszczykowski,Jakub Błaszczykowski,jakub-blaszczykowski,34,176,77,Bundesliga,Domestic League,2011/2012,2011,2012,https://footystats.org/players/poland/jakub-blaszczykowski,33,-1,-1,Midfielder,1976,1121,855,503395200,Poland,eu,29,13,9,6,4,2,9,4,13,15,8,7,8,5,3,1,0,100,0.64,0.36,0.27,45,0.32,0.21,329,0,132,0,0,0,68,0,247,0.0,62,13,-1,6,1336224600
1763,4123,Sebastian Kehl,Sebastian,Kehl,Sebastian Kehl,sebastian-kehl,40,187,87,Bundesliga,Domestic League,2011/2012,2011,2012,https://footystats.org/players/germany/sebastian-kehl,33,-1,-1,Midfielder,1950,925,1025,319276800,Germany,eu,27,10,11,3,1,2,8,5,13,12,5,7,3,3,0,0,0,-1,0.28,0.14,0.14,48,0.1,0.18,650,0,163,8,8,0,72,244,650,0.37,117,122,-1,10,1336224600
1475,4123,Moritz Leitner,Moritz,Leitner,Moritz Leitner,moritz-leitner,27,174,69,Bundesliga,Domestic League,2011/2012,2011,2012,https://footystats.org/players/germany/moritz-leitner,33,-1,-1,Midfielder,465,227,238,723801600,Germany,eu,17,2,0,0,0,0,5,5,10,2,1,1,1,0,1,0,0,-1,0.19,0.19,0.0,59,0.0,0.0,0,0,233,0,0,0,27,0,465,0.0,307,78,-1,20,1322317800
1676,4123,Mitchell Langerak,Mitchell,Langerak,Mitchell Langerak,mitchell-langerak,32,193,81,Bundesliga,Domestic League,2011/2012,2011,2012,https://footystats.org/players/australia/mitchell-langerak,33,-1,-1,Goalkeeper,180,0,180,588236400,Australia,eu,2,0,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,1,60,0,0,0,90,0,0,0.0,-1,-1,-1,19,1335619800
649516,4123,Antônio da Silva,Antônio,da Silva,Antônio da Silva,antonio-da-silva,42,175,-1,Bundesliga,Domestic League,2011/2012,2011,2012,https://footystats.org/players/brazil/antonio-da-silva,33,-1,-1,Midfielder,240,150,90,266569200,Brazil,eu,5,1,1,0,0,0,1,0,1,5,3,2,1,1,0,0,0,-1,0.38,0.38,0.0,20,0.0,0.0,0,1,48,0,0,0,48,0,240,0.0,-1,-1,-1,18,1323613800
