id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,url,club_team_id,club_team_2_id,national_team_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp
1035,4105,Roman Weidenfeller,Roman,Weidenfeller,Roman Weidenfeller,roman-weidenfeller,40,190,90,Bundesliga,Domestic League,2012/2013,2012,2013,https://footystats.org/players/germany/roman-weidenfeller,33,-1,-1,Goalkeeper,2780,1430,1350,334393200,Germany,eu,31,16,15,0,0,0,6,2,8,36,16,20,0,0,0,0,0,-1,0.0,0.0,0.0,26,0.0,0.0,0,1,77,3,2,1,90,927,0,0.1,372,270,39,15,1368883800
977,4105,Mats Hummels,Mats,Hummels,Mats Hummels,mats-hummels,31,191,92,Bundesliga,Domestic League,2012/2013,2012,2013,https://footystats.org/players/germany/mats-hummels,33,-1,-1,Defender,2376,1068,1308,598262400,Germany,eu,28,12,16,1,1,0,6,2,8,32,12,20,4,3,1,0,0,-1,0.19,0.15,0.04,28,0.08,0.0,2376,1,74,3,3,0,85,792,594,0.11,216,88,45,12,1368883800
1466,4105,Neven Subotić,Neven,Subotić,Neven Subotić,neven-subotic,31,191,83,Bundesliga,Domestic League,2012/2013,2012,2013,https://footystats.org/players/serbia/neven-subotic,33,-1,-1,Defender,2241,1260,981,597744000,Serbia,eu,25,14,11,3,2,1,5,1,6,27,12,15,0,0,0,0,0,-1,0.12,0.0,0.12,24,0.14,0.09,747,1,83,4,4,0,90,560,0,0.16,131,299,28,5,1368883800
1012,4105,Marcel Schmelzer,Marcel,Schmelzer,Marcel Schmelzer,marcel-schmelzer,32,180,74,Bundesliga,Domestic League,2012/2013,2012,2013,https://footystats.org/players/germany/marcel-schmelzer,33,-1,-1,Defender,2489,1295,1194,569836800,Germany,eu,29,15,14,0,0,0,6,2,8,29,10,19,1,1,0,0,0,-1,0.04,0.04,0.0,28,0.0,0.0,0,1,86,5,4,1,86,498,2489,0.18,255,208,23,21,1368883800
1674,4105,Kevin Großkreutz,Kevin,Großkreutz,Kevin Großkreutz,kevin-grosskreutz,32,186,77,Bundesliga,Domestic League,2012/2013,2012,2013,https://footystats.org/players/germany/kevin-grosskreutz,33,-1,-1,Defender,1743,837,906,585298800,Germany,eu,29,9,10,2,1,1,5,2,7,23,10,13,4,2,2,0,0,-1,0.31,0.21,0.1,24,0.11,0.1,872,1,76,2,2,0,60,872,436,0.1,147,52,42,10,1368883800
1763,4105,Sebastian Kehl,Sebastian,Kehl,Sebastian Kehl,sebastian-kehl,40,187,87,Bundesliga,Domestic League,2012/2013,2012,2013,https://footystats.org/players/germany/sebastian-kehl,33,-1,-1,Midfielder,1494,746,748,319276800,Germany,eu,22,10,9,0,0,0,4,2,6,20,10,10,1,0,1,0,0,-1,0.06,0.06,0.0,27,0.0,0.0,0,1,75,2,2,0,68,747,1494,0.12,240,183,-1,20,1367685000
1838,4105,Oliver Kirch,Oliver,Kirch,Oliver Kirch,oliver-kirch,38,182,75,Bundesliga,Domestic League,2012/2013,2012,2013,https://footystats.org/players/germany/oliver-kirch,33,-1,-1,Midfielder,184,82,102,398761200,Germany,eu,4,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0,92,0,0,0,46,0,0,0.0,-1,-1,-1,19,1367080200
1134,4105,Jakub Błaszczykowski,Jakub,Błaszczykowski,Jakub Błaszczykowski,jakub-blaszczykowski,34,176,77,Bundesliga,Domestic League,2012/2013,2012,2013,https://footystats.org/players/poland/jakub-blaszczykowski,33,-1,-1,Midfielder,1937,1126,811,503395200,Poland,eu,27,14,9,11,6,5,5,1,6,28,15,13,11,7,4,3,1,75,1.02,0.51,0.51,22,0.48,0.55,176,1,69,1,1,0,72,1937,176,0.05,14,5,-1,3,1368883800
1572,4105,İlkay Gündoğan,İlkay,Gündoğan,İlkay Gündoğan,ilkay-gundogan,29,180,80,Bundesliga,Domestic League,2012/2013,2012,2013,https://footystats.org/players/germany/ilkay-gundogan,33,-1,-1,Midfielder,2125,1072,1053,656751600,Germany,eu,28,13,13,3,1,2,6,2,8,22,9,13,3,1,2,0,0,-1,0.25,0.13,0.13,28,0.08,0.17,708,0,97,4,4,0,76,531,708,0.17,123,105,-1,7,1368883800
984,4105,Robert Lewandowski,Robert,Lewandowski,Robert Lewandowski,robert-lewandowski,32,185,79,Bundesliga,Domestic League,2012/2013,2012,2013,https://footystats.org/players/poland/robert-lewandowski,33,-1,-1,Forward,2594,1239,1355,588150000,Poland,eu,31,14,15,24,13,11,4,2,6,36,15,21,4,1,3,1,1,50,0.97,0.14,0.83,19,0.94,0.73,108,1,72,4,3,1,84,649,649,0.14,2,101,-1,1,1368883800
