id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,url,club_team_id,club_team_2_id,national_team_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp
3433,4628,Raphael Schäfer,Raphael,Schäfer,Raphael Schäfer,raphael-schafer,41,190,94,Bundesliga,Domestic League,2007/2008,2007,2008,https://footystats.org/players/germany/raphael-schafer,51,-1,-1,Goalkeeper,2070,990,1080,286531200,Germany,eu,23,11,12,0,0,0,5,1,6,39,9,30,0,0,0,0,0,-1,0.0,0,0.0,26,0.0,0.0,0,1,53,2,2,0,90,1035,0,0.09,277,1,134,20,1210426200
172758,4628,Fernando José da Silva Freitas Meira,Fernando José,da Silva Freitas Meira,Fernando José da Silva Freitas Meira,fernando-jose-da-silva-freitas-meira,42,190,85,Bundesliga,Domestic League,2007/2008,2007,2008,https://footystats.org/players/portugal/fernando-jose-da-silva-freitas-meira,51,-1,-1,Defender,2294,1033,1261,265878000,Portugal,eu,28,13,14,3,2,1,5,3,8,36,11,25,0,0,0,0,0,-1,0.12,0,0.12,28,0.17,0.07,765,1,64,7,5,2,82,328,0,0.27,131,192,78,6,1210426200
1223,4628,Roberto Hilbert,Roberto,Hilbert,Roberto Hilbert,roberto-hilbert,35,182,74,Bundesliga,Domestic League,2007/2008,2007,2008,https://footystats.org/players/germany/roberto-hilbert,51,-1,-1,Defender,2542,1276,1266,466758000,Germany,eu,32,15,15,4,3,1,6,2,8,47,15,32,0,0,0,0,0,-1,0.14,0,0.14,25,0.21,0.07,636,1,54,7,7,0,79,363,0,0.25,111,261,128,4,1211031000
1687,4628,Serdar Taşçı,Serdar,Taşçı,Serdar Taşçı,serdar-tasci,33,186,80,Bundesliga,Domestic League,2007/2008,2007,2008,https://footystats.org/players/germany/serdar-tasci,51,-1,-1,Defender,1680,910,770,546246000,Germany,eu,21,10,10,1,0,1,5,1,6,30,10,20,0,0,0,0,0,-1,0.05,0,0.05,28,0.0,0.12,1680,1,56,5,5,0,80,336,0,0.27,200,260,118,14,1210096800
3466,4628,Arthur Etienne Boka,Arthur Etienne,Boka,Arthur Etienne Boka,arthur-etienne-boka,37,166,67,Bundesliga,Domestic League,2007/2008,2007,2008,https://footystats.org/players/cote-divoire/arthur-etienne-boka,51,-1,-1,Defender,1045,650,395,418118400,Côte d'Ivoire,eu,17,8,3,0,0,0,3,1,4,18,8,10,0,0,0,0,0,-1,0.0,0,0.0,24,0.0,0.0,0,1,58,3,3,0,61,348,0,0.26,307,259,104,27,1211031000
45927,4628,Thomas Hitzlsperger,Thomas,Hitzlsperger,Thomas Hitzlsperger,thomas-hitzlsperger,38,185,80,Bundesliga,Domestic League,2007/2008,2007,2008,https://footystats.org/players/germany/thomas-hitzlsperger,51,-1,-1,Midfielder,1985,986,999,386841600,Germany,eu,25,11,12,5,1,4,3,3,6,31,15,16,0,0,0,0,0,-1,0.23,0,0.23,24,0.09,0.36,397,1,64,3,3,0,79,662,0,0.14,69,258,-1,3,1210426200
172724,4628,Pavel Pardo Segura,Pavel,Pardo Segura,Pavel Pardo Segura,pavel-pardo-segura,44,174,68,Bundesliga,Domestic League,2007/2008,2007,2008,https://footystats.org/players/mexico/pavel-pardo-segura,51,-1,-1,Midfielder,2483,1260,1223,207212400,Mexico,eu,29,14,15,2,2,0,5,2,7,43,14,29,0,0,0,2,0,100,0.07,0,0.07,24,0.14,0.0,1242,1,58,8,7,2,86,310,0,0.29,168,257,-1,10,1210426200
649516,4628,Antônio da Silva,Antônio,da Silva,Antônio da Silva,antonio-da-silva,42,175,-1,Bundesliga,Domestic League,2007/2008,2007,2008,https://footystats.org/players/brazil/antonio-da-silva,51,-1,-1,Midfielder,996,608,388,266569200,Brazil,eu,20,7,3,3,1,2,4,2,6,22,7,15,0,0,0,0,0,-1,0.27,0,0.27,30,0.15,0.46,332,1,45,2,2,0,50,498,0,0.18,59,256,-1,7,1211031000
3267,4628,Sami Khedira,Sami,Khedira,Sami Khedira,sami-khedira,33,189,89,Bundesliga,Domestic League,2007/2008,2007,2008,https://footystats.org/players/germany/sami-khedira,51,-1,-1,Midfielder,1722,856,866,544521600,Germany,eu,24,9,10,1,1,0,3,2,5,35,14,21,0,0,0,0,0,-1,0.05,0,0.05,21,0.11,0.0,1722,1,49,4,4,0,72,431,0,0.21,207,255,-1,11,1211031000
3469,4628,Claudemir Jerônimo Barretto,Claudemir Jerônimo,Barretto,Claudemir Jerônimo Barretto,claudemir-jeronimo-barretto,39,179,74,Bundesliga,Domestic League,2007/2008,2007,2008,https://footystats.org/players/germany/claudemir-jeronimo-barretto,51,-1,-1,Forward,2061,1182,879,354528000,Germany,eu,27,14,10,9,8,1,5,2,7,38,16,22,0,0,0,0,0,-1,0.39,0,0.39,26,0.61,0.1,229,1,54,6,6,0,76,344,0,0.26,29,254,-1,2,1211031000
6845,4628,Ciprian Andrei Marica,Ciprian Andrei,Marica,Ciprian Andrei Marica,ciprian-andrei-marica,35,185,80,Bundesliga,Domestic League,2007/2008,2007,2008,https://footystats.org/players/romania/ciprian-andrei-marica,51,-1,-1,Forward,1460,658,802,497084400,Romania,eu,28,8,7,2,1,1,4,3,7,23,9,14,0,0,0,0,0,-1,0.12,0,0.12,25,0.14,0.11,730,1,63,4,4,0,52,365,0,0.25,134,253,-1,9,1205591400
92851,4628,Ewerthon Henrique de Souza,Ewerthon Henrique,de Souza,Ewerthon Henrique de Souza,ewerthon-henrique-de-souza,39,175,67,Bundesliga,Domestic League,2007/2008,2007,2008,https://footystats.org/players/brazil/ewerthon-henrique-de-souza,51,-1,-1,Forward,376,91,285,361004400,Brazil,eu,11,0,3,1,1,0,2,0,2,7,0,7,0,0,0,0,0,-1,0.24,0,0.24,18,0.99,0.0,376,1,54,1,1,0,34,376,0,0.24,67,251,-1,12,1197729000
18744,4628,Alexander Farnerud,Alexander,Farnerud,Alexander Farnerud,alexander-farnerud,36,182,73,Bundesliga,Domestic League,2007/2008,2007,2008,https://footystats.org/players/sweden/alexander-farnerud,51,-1,-1,Midfielder,401,141,260,452242800,Sweden,eu,11,1,2,0,0,0,2,1,3,8,0,8,0,0,0,0,0,-1,0.0,0,0.0,27,0.0,0.0,0,1,50,2,2,0,36,201,0,0.45,308,241,-1,26,1192887000
51996,4628,Ricardo Osorio Mendoza,Ricardo,Osorio Mendoza,Ricardo Osorio Mendoza,ricardo-osorio-mendoza,40,173,68,Bundesliga,Domestic League,2007/2008,2007,2008,https://footystats.org/players/mexico/ricardo-osorio-mendoza,51,-1,-1,Defender,1744,1011,733,323251200,Mexico,eu,22,11,9,0,0,0,5,1,6,31,11,20,0,0,0,0,0,-1,0.0,0,0.0,27,0.0,0.0,0,1,56,3,2,1,79,581,0,0.15,309,250,113,25,1211031000
13064,4628,Michael Langer,Michael,Langer,Michael Langer,michael-langer,35,195,87,Bundesliga,Domestic League,2007/2008,2007,2008,https://footystats.org/players/austria/michael-langer,51,-1,-1,Goalkeeper,0,0,0,473846400,Austria,eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
35718,4628,Ludovic Magnin,Ludovic,Magnin,Ludovic Magnin,ludovic-magnin,41,186,80,Bundesliga,Domestic League,2007/2008,2007,2008,https://footystats.org/players/switzerland/ludovic-magnin,51,-1,-1,Defender,1913,927,986,293443200,Switzerland,eu,27,9,12,0,0,0,3,2,5,32,12,20,0,0,0,0,0,-1,0.0,0,0.0,19,0.0,0.0,0,1,60,4,4,0,71,478,0,0.19,310,249,96,21,1210426200
22660,4628,Marco Pischorn,Marco,Pischorn,Marco Pischorn,marco-pischorn,34,188,86,Bundesliga,Domestic League,2007/2008,2007,2008,https://footystats.org/players/germany/marco-pischorn,51,-1,-1,Defender,115,93,22,504950400,Germany,eu,4,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,-1,0.0,0,0.0,50,0.0,0.0,0,0,0,0,0,0,29,0,0,0.0,-1,-1,-1,24,1193491800
