id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,url,club_team_id,club_team_2_id,national_team_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp
974,5,Manuel Neuer,Manuel,Neuer,Manuel Neuer,manuel-neuer,34,193,92,Bundesliga,Domestic League,2014/2015,2014,2015,https://footystats.org/players/germany/manuel-neuer,38,-1,-1,Goalkeeper,2866,1426,1440,512294400,Germany,eu,32,15,16,0,0,0,10,10,20,18,7,11,0,0,0,0,0,-1,0.0,0.0,0.0,63,0.0,0.0,0,0,159,1,1,0,90,2866,0,0.03,285,272,8,19,1432387800
975,5,Philipp Lahm,Philipp,Lahm,Philipp Lahm,philipp-lahm,36,170,66,Bundesliga,Domestic League,2014/2015,2014,2015,https://footystats.org/players/germany/philipp-lahm,38,-1,-1,Defender,1408,817,591,437385600,Germany,eu,20,10,7,2,2,0,7,6,13,6,3,3,2,2,0,0,0,-1,0.26,0.13,0.13,65,0.22,0.0,704,0,235,0,0,0,70,0,704,0.0,129,102,1,10,1432387800
462411,5,David Olatukunbo Alaba,David,Olatukunbo Alaba,David Alaba,david-alaba,28,180,78,Bundesliga,Domestic League,2014/2015,2014,2015,https://footystats.org/players/austria/david-alaba,38,-1,-1,Defender,1666,856,810,709369200,Austria,eu,19,10,9,2,0,2,5,6,11,12,6,6,1,1,0,0,0,-1,0.16,0.05,0.11,57,0.0,0.22,833,0,139,0,0,0,88,0,1666,0.0,142,185,9,8,1427041800
1392,5,Holger Badstuber,Holger,Badstuber,Holger Badstuber,holger-badstuber,31,190,84,Bundesliga,Domestic League,2014/2015,2014,2015,https://footystats.org/players/germany/holger-badstuber,38,-1,-1,Defender,769,409,360,605779200,Germany,eu,10,5,4,0,0,0,3,2,5,6,4,2,0,0,0,0,0,-1,0.0,0.0,0.0,50,0.0,0.0,0,0,128,0,0,0,77,0,0,0.0,313,303,11,26,1429363800
463238,5,Dante Bonfim da Costa Santos,Dante Bonfim,da Costa Santos,Dante,dante,36,188,87,Bundesliga,Domestic League,2014/2015,2014,2015,https://footystats.org/players/brazil/dante,38,-1,-1,Defender,1996,980,1016,435308400,Brazil,eu,27,10,11,0,0,0,9,10,19,12,3,9,0,0,0,0,0,-1,0.0,0.0,0.0,70,0.0,0.0,0,0,166,5,5,0,74,399,0,0.23,314,304,6,25,1432387800
466851,5,Juan Bernat Velasco,Juan,Bernat Velasco,Juan Bernat,juan-bernat,27,170,67,Bundesliga,Domestic League,2014/2015,2014,2015,https://footystats.org/players/spain/juan-bernat,38,-1,-1,Defender,2555,1228,1327,730972800,Spain,eu,31,13,15,1,0,1,10,11,21,15,6,9,0,0,0,0,0,-1,0.04,0.0,0.04,68,0.0,0.07,2555,0,170,1,1,0,82,2555,0,0.04,216,305,5,14,1432387800
1347,5,Arjen Robben,Arjen,Robben,Arjen Robben,arjen-robben,36,180,80,Bundesliga,Domestic League,2014/2015,2014,2015,https://footystats.org/players/netherlands/arjen-robben,38,-1,-1,Midfielder,1679,966,713,443692800,Netherlands,eu,21,12,8,17,10,7,7,6,13,10,4,6,7,5,2,2,0,100,1.29,0.38,0.91,62,0.93,0.88,99,0,168,0,0,0,80,0,240,0.0,3,10,-1,2,1427041800
1329,5,Mario Götze,Mario,Götze,Mario Götze,mario-gotze,28,176,75,Bundesliga,Domestic League,2014/2015,2014,2015,https://footystats.org/players/germany/mario-gotze,38,-1,-1,Midfielder,2249,1215,1034,707554800,Germany,eu,32,16,12,9,8,1,10,10,20,12,5,7,2,1,1,0,0,-1,0.44,0.08,0.36,63,0.59,0.09,250,0,187,1,1,0,70,2249,1125,0.04,36,144,-1,4,1432387800
1646,5,Gianluca Gaudino,Gianluca,Gaudino,Gianluca Gaudino,gianluca-gaudino,23,175,65,Bundesliga,Domestic League,2014/2015,2014,2015,https://footystats.org/players/germany/gianluca-gaudino,38,-1,-1,Midfielder,374,227,147,847699200,Germany,eu,8,2,2,0,0,0,5,1,6,3,1,2,0,0,0,0,0,-1,0.0,0.0,0.0,75,0.0,0.0,0,0,125,0,0,0,47,0,0,0.0,315,306,-1,24,1430584200
983,5,Thomas Müller,Thomas,Müller,Thomas Müller,thomas-muller,31,186,75,Bundesliga,Domestic League,2014/2015,2014,2015,https://footystats.org/players/germany/thomas-muller,38,-1,-1,Forward,2373,1211,1162,621673200,Germany,eu,32,15,13,13,7,6,10,11,21,13,6,7,10,5,5,3,0,100,0.87,0.38,0.49,66,0.52,0.46,183,0,183,1,1,0,74,2373,237,0.04,15,11,-1,3,1432387800
984,5,Robert Lewandowski,Robert,Lewandowski,Robert Lewandowski,robert-lewandowski,32,185,79,Bundesliga,Domestic League,2014/2015,2014,2015,https://footystats.org/players/poland/robert-lewandowski,38,-1,-1,Forward,2487,1277,1210,588150000,Poland,eu,31,15,13,17,10,7,10,11,21,13,7,6,5,4,1,1,0,100,0.8,0.18,0.62,68,0.7,0.52,146,0,191,0,0,0,80,0,497,0.0,7,62,-1,1,1432387800
1714,5,Xherdan Shaqiri,Xherdan,Shaqiri,Xherdan Shaqiri,xherdan-shaqiri,29,169,72,Bundesliga,Domestic League,2014/2015,2014,2015,https://footystats.org/players/switzerland/xherdan-shaqiri,38,-1,-1,Midfielder,337,147,190,687078000,Switzerland,eu,9,1,2,1,0,1,3,4,7,1,0,1,2,2,0,0,0,-1,0.8,0.53,0.27,78,0.0,0.47,337,0,337,0,0,0,37,0,169,0.0,62,4,-1,13,1412429400
1015,5,Sebastian Rode,Sebastian,Rode,Sebastian Rode,sebastian-rode,30,179,75,Bundesliga,Domestic League,2014/2015,2014,2015,https://footystats.org/players/germany/sebastian-rode,38,-1,-1,Midfielder,959,383,576,655628400,Germany,eu,23,2,6,2,1,1,7,8,15,5,1,4,5,0,5,0,0,-1,0.66,0.47,0.19,65,0.23,0.16,480,0,192,2,2,0,42,480,192,0.19,94,5,-1,7,1431783000
1520,5,Pierre-Emile Højbjerg,Pierre-Emile,Højbjerg,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,25,185,84,Bundesliga,Domestic League,2014/2015,2014,2015,https://footystats.org/players/denmark/pierre-emile-hojbjerg,38,50,-1,Midfielder,1289,578,711,807606000,Denmark,eu,24,6,7,2,0,2,5,4,9,18,7,11,3,1,2,0,0,-1,0.35,0.21,0.14,38,0.0,0.25,645,1,72,5,5,0,54,258,430,0.35,124,49,-1,6,1432387800
