id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,url,club_team_id,club_team_2_id,national_team_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp
999,177,Sven Ulreich,Sven,Ulreich,Sven Ulreich,sven-ulreich,32,192,84,Bundesliga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/germany/sven-ulreich,38,-1,-1,Goalkeeper,2610,1350,1260,586594800,Germany,eu,29,15,14,0,0,0,6,6,12,26,15,11,0,0,0,0,0,-1,0.0,0.0,0.0,41,0.0,0.0,0,0,100,1,1,0,90,2610,0,0.03,270,266,8,22,1526131800
977,177,Mats Hummels,Mats,Hummels,Mats Hummels,mats-hummels,31,191,92,Bundesliga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/germany/mats-hummels,38,-1,-1,Defender,2213,1232,981,598262400,Germany,eu,26,14,11,1,0,1,7,6,13,20,10,10,1,1,0,0,0,-1,0.08,0.04,0.04,50,0.0,0.09,2213,0,111,3,3,0,85,738,2213,0.12,212,206,5,17,1526131800
462411,177,David Olatukunbo Alaba,David,Olatukunbo Alaba,David Alaba,david-alaba,28,180,78,Bundesliga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/austria/david-alaba,38,-1,-1,Defender,1551,864,687,709369200,Austria,eu,23,10,7,2,1,1,7,6,13,10,5,5,2,2,0,0,0,-1,0.23,0.12,0.12,56,0.1,0.13,776,0,155,1,1,0,67,1551,776,0.06,127,108,1,12,1523723400
1265,177,Niklas Süle,Niklas,Süle,Niklas Süle,niklas-sule,25,195,97,Bundesliga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/germany/niklas-sule,38,-1,-1,Defender,1919,799,1120,810111600,Germany,eu,27,8,12,2,2,0,5,7,12,20,11,9,1,1,0,0,0,-1,0.14,0.05,0.09,44,0.23,0.0,960,0,96,1,1,0,71,1919,1919,0.05,153,191,10,10,1526131800
996,177,Joshua Kimmich,Joshua,Kimmich,Joshua Kimmich,joshua-kimmich,25,176,70,Bundesliga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/germany/joshua-kimmich,38,-1,-1,Midfielder,2332,1263,1069,792230400,Germany,eu,29,14,12,1,1,0,7,6,13,25,14,11,10,6,4,0,0,-1,0.42,0.39,0.04,45,0.07,0.0,2332,0,93,1,1,0,80,2332,233,0.04,222,6,-1,15,1526131800
460881,177,Franck Bilal Ribéry,Franck Bilal,Ribéry,Franck Ribery,franck-ribery,37,170,72,Bundesliga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/france/franck-ribery,38,-1,-1,Midfielder,1210,732,478,418550400,France,eu,20,9,6,5,3,2,5,3,8,14,10,4,1,1,0,0,0,-1,0.45,0.07,0.37,40,0.37,0.38,242,1,86,3,3,0,61,403,1210,0.22,39,176,-1,8,1526131800
461884,177,Arturo Erasmo Vidal Pardo,Arturo Erasmo,Vidal Pardo,Arturo Vidal,arturo-vidal,33,180,75,Bundesliga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/chile/arturo-vidal,38,-1,-1,Midfielder,1459,759,700,548665200,Chile,eu,22,9,8,6,3,3,6,6,12,13,7,6,2,2,0,0,0,-1,0.49,0.12,0.37,55,0.36,0.39,243,0,112,6,6,0,66,243,730,0.37,36,114,-1,6,1521392400
1266,177,Sebastian Rudy,Sebastian,Rudy,Sebastian Rudy,sebastian-rudy,30,180,74,Bundesliga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/germany/sebastian-rudy,38,-1,-1,Midfielder,1509,744,765,636192000,Germany,eu,25,7,9,1,0,1,7,5,12,17,7,10,4,2,2,0,0,-1,0.3,0.24,0.06,48,0.0,0.12,1509,1,89,2,2,0,60,755,377,0.12,190,34,-1,13,1525527000
3249,177,Corentin Tolisso,Corentin,Tolisso,Corentin Tolisso,corentin-tolisso,26,181,78,Bundesliga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/france/corentin-tolisso,38,-1,-1,Midfielder,1527,532,995,775897200,France,eu,26,6,11,6,2,4,5,7,12,16,8,8,4,1,3,0,0,-1,0.59,0.24,0.35,46,0.34,0.36,255,0,95,3,3,0,59,509,382,0.18,44,35,-1,5,1526131800
983,177,Thomas Müller,Thomas,Müller,Thomas Müller,thomas-muller,31,186,75,Bundesliga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/germany/thomas-muller,38,-1,-1,Forward,1964,1061,903,621673200,Germany,eu,29,13,9,8,5,3,6,8,14,19,11,8,14,8,6,0,0,-1,1.01,0.64,0.37,48,0.42,0.3,246,0,103,4,4,0,68,491,140,0.18,38,1,-1,3,1526131800
984,177,Robert Lewandowski,Robert,Lewandowski,Robert Lewandowski,robert-lewandowski,32,185,79,Bundesliga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/poland/robert-lewandowski,38,-1,-1,Forward,2169,1312,857,588150000,Poland,eu,30,15,9,29,21,8,8,7,15,21,13,8,2,2,0,6,1,86,1.29,0.08,1.2,50,1.44,0.84,75,0,103,1,1,0,72,2169,1085,0.04,1,164,-1,1,1526131800
1347,177,Arjen Robben,Arjen,Robben,Arjen Robben,arjen-robben,36,180,80,Bundesliga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/netherlands/arjen-robben,38,-1,-1,Midfielder,1518,898,620,443692800,Netherlands,eu,21,11,8,5,3,2,7,3,10,12,7,5,5,4,1,0,1,0,0.59,0.3,0.3,48,0.3,0.29,304,0,127,0,0,0,72,0,304,0.0,50,19,-1,7,1524317400
461085,177,Márcio Rafael Ferreira de Souza,Márcio Rafael,Ferreira de Souza,Rafinha,rafinha,35,172,68,Bundesliga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/brazil/rafinha,38,-1,-1,Defender,1842,828,1014,494924400,Brazil,eu,27,8,11,1,1,0,6,7,13,16,9,7,2,2,0,0,0,-1,0.15,0.1,0.05,48,0.11,0.0,1842,0,115,4,4,0,68,461,921,0.2,194,142,4,16,1526131800
1345,177,Kingsley Coman,Kingsley,Coman,Kingsley Coman,kingsley-coman,24,178,71,Bundesliga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/france/kingsley-coman,38,-1,-1,Forward,1147,487,660,834649200,France,eu,21,4,6,3,3,0,4,6,10,8,4,4,3,1,2,0,0,-1,0.47,0.24,0.24,48,0.55,0.0,382,0,143,0,0,0,55,0,382,0.0,64,37,-1,9,1517063400
1458,177,Marco Friedl,Marco,Friedl,Marco Friedl,marco-friedl,22,187,71,Bundesliga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/austria/marco-friedl,38,37,-1,Defender,641,246,395,890035200,Austria,eu,10,2,4,0,0,0,1,0,1,8,2,6,0,0,0,0,0,-1,0.0,0.0,0.0,10,0.0,0.0,0,1,80,0,0,0,64,0,0,0.0,298,295,38,25,1526131800
468917,177,Renato Júnior Luz Sanches,Renato Júnior,Luz Sanches,Renato Sanches,renato-sanches,23,176,70,Bundesliga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/portugal/renato-sanches,38,-1,-1,Midfielder,0,0,0,871887600,Portugal,eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
40072,177,Christian Früchtl,Christian,Früchtl,Christian Früchtl,christian-fruchtl,20,193,71,Bundesliga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/germany/christian-fruchtl,38,-1,-1,Goalkeeper,0,0,0,949046400,Germany,eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
1651,177,Miloš Pantović,Miloš,Pantović,Miloš Pantović,milos-pantovic,24,185,67,Bundesliga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/serbia/milos-pantovic,38,-1,-1,Forward,0,0,0,836722800,Serbia,eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
1201,177,Bernd Leno,Bernd,Leno,Bernd Leno,bernd-leno,28,190,83,Bundesliga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/germany/bernd-leno,40,-1,-1,Goalkeeper,2970,1530,1440,699696000,Germany,eu,33,17,16,0,0,0,6,4,10,37,16,21,0,0,0,0,0,-1,0.0,0.0,0.0,30,0.0,0.0,0,1,80,1,1,0,90,2970,0,0.03,299,296,37,16,1526131800
1438,177,Sven Bender,Sven,Bender,Sven Bender,sven-bender,31,186,80,Bundesliga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/germany/sven-bender,40,-1,-1,Defender,2350,1260,1090,609663600,Germany,eu,29,14,15,2,1,1,6,2,8,34,13,21,0,0,0,0,0,-1,0.08,0.0,0.08,28,0.07,0.08,1175,1,69,0,0,0,81,0,0,0.0,166,297,63,8,1524328200
466103,177,Wendell Nascimento Borges,Wendell,Nascimento Borges,Wendell,wendell,27,178,72,Bundesliga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/brazil/wendell,40,-1,-1,Defender,2121,1121,1000,743151600,Brazil,eu,26,13,13,2,2,0,5,2,7,26,11,15,3,1,2,2,1,67,0.21,0.13,0.08,27,0.16,0.0,1061,1,82,8,7,1,82,265,707,0.34,162,99,35,6,1526131800
1205,177,Jonathan Tah,Jonathan,Tah,Jonathan Tah,jonathan-tah,24,194,95,Bundesliga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/germany/jonathan-tah,40,-1,-1,Defender,2426,1170,1256,824025600,Germany,eu,28,13,14,0,0,0,5,3,8,31,12,19,2,1,1,0,0,-1,0.07,0.07,0.0,28,0.0,0.0,0,1,78,1,1,0,87,2426,1213,0.04,300,181,40,21,1526131800
1225,177,Benjamin Henrichs,Benjamin,Henrichs,Benjamin Henrichs,benjamin-henrichs,23,183,77,Bundesliga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/germany/benjamin-henrichs,40,-1,-1,Defender,1296,647,649,856684800,Germany,eu,23,6,5,0,0,0,5,3,8,22,5,17,1,0,1,0,0,-1,0.07,0.07,0.0,35,0.0,0.0,0,1,59,3,2,1,56,432,1296,0.21,301,168,115,20,1524328200
462227,177,Charles Mariano Aránguiz Sandoval,Charles Mariano,Aránguiz Sandoval,Charles Aránguiz,charles-aranguiz,31,171,70,Bundesliga,Domestic League,2017/2018,2017,2018,https://footystats.org/players/chile/charles-aranguiz,40,-1,-1,Midfielder,2307,1120,1187,608799600,Chile,eu,27,13,14,1,1,0,5,3,8,29,9,20,3,3,0,0,0,-1,0.16,0.12,0.04,30,0.08,0.0,2307,1,80,4,4,0,85,577,769,0.16,213,107,-1,10,1526131800
