id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,url,club_team_id,club_team_2_id,national_team_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp
974,7,Manuel Neuer,Manuel,Neuer,Manuel Neuer,manuel-neuer,34,193,92,Bundesliga,Domestic League,2013/2014,2013,2014,https://footystats.org/players/germany/manuel-neuer,38,-1,-1,Goalkeeper,2746,1396,1350,512294400,Germany,eu,31,16,15,0,0,0,8,7,15,17,9,8,0,0,0,0,0,-1,0.0,0.0,0.0,48,0.0,0.0,0,0,162,0,0,0,89,0,0,0.0,369,369,2,19,1399728600
975,7,Philipp Lahm,Philipp,Lahm,Philipp Lahm,philipp-lahm,36,170,66,Bundesliga,Domestic League,2013/2014,2013,2014,https://footystats.org/players/germany/philipp-lahm,38,-1,-1,Defender,2336,1073,1263,437385600,Germany,eu,28,11,14,1,0,1,6,8,14,17,10,7,3,2,1,0,0,-1,0.15,0.12,0.04,50,0.0,0.07,2336,0,137,2,2,0,83,1168,779,0.08,221,114,6,13,1399123800
1346,7,Jérôme Boateng,Jérôme,Boateng,Jérôme Boateng,jerome-boateng,32,192,90,Bundesliga,Domestic League,2013/2014,2013,2014,https://footystats.org/players/germany/jerome-boateng,38,-1,-1,Defender,2170,878,1292,589273200,Germany,eu,25,10,15,1,1,0,5,9,14,12,6,6,1,0,1,0,0,-1,0.08,0.04,0.04,56,0.1,0.0,2170,0,181,8,7,1,87,271,2170,0.33,226,210,1,15,1399123800
462411,7,David Olatukunbo Alaba,David,Olatukunbo Alaba,David Alaba,david-alaba,28,180,78,Bundesliga,Domestic League,2013/2014,2013,2014,https://footystats.org/players/austria/david-alaba,38,-1,-1,Defender,2397,1098,1299,709369200,Austria,eu,28,12,14,2,2,0,7,8,15,16,10,6,6,2,4,1,1,50,0.3,0.23,0.08,54,0.16,0.0,1199,0,150,0,0,0,86,0,400,0.0,177,51,3,11,1399728600
463238,7,Dante Bonfim da Costa Santos,Dante Bonfim,da Costa Santos,Dante,dante,36,188,87,Bundesliga,Domestic League,2013/2014,2013,2014,https://footystats.org/players/brazil/dante,38,-1,-1,Defender,2416,1218,1198,435308400,Brazil,eu,29,14,13,2,2,0,8,7,15,18,11,7,1,1,0,0,0,-1,0.11,0.04,0.07,52,0.15,0.0,1208,0,134,4,4,0,83,604,2416,0.15,191,211,7,9,1399728600
1347,7,Arjen Robben,Arjen,Robben,Arjen Robben,arjen-robben,36,180,80,Bundesliga,Domestic League,2013/2014,2013,2014,https://footystats.org/players/netherlands/arjen-robben,38,-1,-1,Midfielder,1686,1005,681,443692800,Netherlands,eu,28,12,8,11,10,1,8,8,16,9,7,2,6,2,4,1,0,100,0.91,0.32,0.59,56,0.9,0.13,153,0,187,0,0,0,60,0,281,0.0,13,17,-1,3,1399728600
1829,7,Bastian Schweinsteiger,Bastian,Schweinsteiger,Bastian Schweinsteiger,bastian-schweinsteiger,36,183,79,Bundesliga,Domestic League,2013/2014,2013,2014,https://footystats.org/players/germany/bastian-schweinsteiger,38,-1,-1,Midfielder,1831,908,923,460191600,Germany,eu,23,11,11,4,2,2,4,5,9,17,13,4,4,2,2,0,0,-1,0.39,0.2,0.2,39,0.2,0.2,458,0,108,4,4,0,80,458,458,0.2,92,61,-1,8,1399728600
460881,7,Franck Bilal Ribéry,Franck Bilal,Ribéry,Franck Ribery,franck-ribery,37,170,72,Bundesliga,Domestic League,2013/2014,2013,2014,https://footystats.org/players/france/franck-ribery,38,-1,-1,Midfielder,1637,887,750,418550400,France,eu,22,10,8,10,5,5,5,5,10,17,12,5,10,5,5,0,0,-1,1.1,0.55,0.55,45,0.51,0.6,164,0,96,2,2,0,74,819,164,0.11,15,1,-1,5,1398519000
3169,7,Toni Kroos,Toni,Kroos,Toni Kroos,toni-kroos,30,182,78,Bundesliga,Domestic League,2013/2014,2013,2014,https://footystats.org/players/germany/toni-kroos,38,-1,-1,Midfielder,2067,964,1103,631440000,Germany,eu,29,11,13,2,0,2,7,7,14,10,4,6,4,3,1,0,0,-1,0.26,0.17,0.09,48,0.0,0.16,1034,0,207,6,6,0,71,345,517,0.26,169,80,-1,10,1399728600
3286,7,Mario Mandžukić,Mario,Mandžukić,Mario Mandžukić,mario-mandzukic,34,190,86,Bundesliga,Domestic League,2013/2014,2013,2014,https://footystats.org/players/croatia/mario-mandzukic,38,-1,-1,Forward,2016,1160,856,517042800,Croatia,eu,30,12,9,18,9,9,7,8,15,12,9,3,4,2,2,0,0,-1,0.98,0.18,0.8,50,0.7,0.95,112,0,168,5,5,0,67,403,504,0.22,2,72,-1,1,1399728600
983,7,Thomas Müller,Thomas,Müller,Thomas Müller,thomas-muller,31,186,75,Bundesliga,Domestic League,2013/2014,2013,2014,https://footystats.org/players/germany/thomas-muller,38,-1,-1,Forward,2167,980,1187,621673200,Germany,eu,31,11,14,13,4,9,7,9,16,12,6,6,10,1,9,3,1,75,0.96,0.42,0.54,52,0.37,0.68,167,0,181,2,2,0,70,1084,217,0.08,18,9,-1,2,1399728600
1652,7,Jan Kirchhoff,Jan,Kirchhoff,Jan Kirchhoff,jan-kirchhoff,30,195,90,Bundesliga,Domestic League,2013/2014,2013,2014,https://footystats.org/players/germany/jan-kirchhoff,38,35,-1,Defender,115,68,47,654764400,Germany,eu,9,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,67,0.0,0.0,0,0,0,1,1,0,13,115,0,0.78,-1,-1,-1,16,0
461085,7,Márcio Rafael Ferreira de Souza,Márcio Rafael,Ferreira de Souza,Rafinha,rafinha,35,172,68,Bundesliga,Domestic League,2013/2014,2013,2014,https://footystats.org/players/brazil/rafinha,38,-1,-1,Defender,2204,1213,991,494924400,Brazil,eu,28,14,11,0,0,0,7,7,14,16,11,5,6,2,4,0,0,-1,0.25,0.25,0.0,50,0.0,0.0,0,0,138,6,5,1,79,367,367,0.25,238,39,5,23,1399728600
461470,7,Javier Martínez Aginaga,Javier,Martínez Aginaga,Javi Martinez,javi-martinez,32,192,86,Bundesliga,Domestic League,2013/2014,2013,2014,https://footystats.org/players/spain/javi-martinez,38,-1,-1,Midfielder,1332,661,671,589186800,Spain,eu,18,7,7,0,0,0,4,5,9,9,6,3,0,0,0,0,0,-1,0.0,0.0,0.0,50,0.0,0.0,0,0,148,3,3,0,74,444,0,0.2,284,269,-1,20,1399728600
3414,7,Daniel Van Buyten,Daniel,Van Buyten,Daniel Van Buyten,daniel-van-buyten,42,197,95,Bundesliga,Domestic League,2013/2014,2013,2014,https://footystats.org/players/belgium/daniel-van-buyten,38,-1,-1,Defender,923,642,281,255686400,Belgium,eu,12,7,3,1,0,1,4,2,6,8,6,2,0,0,0,0,0,-1,0.1,0.0,0.1,50,0.0,0.32,923,0,115,3,3,0,77,308,0,0.29,155,268,10,14,1399728600
1714,7,Xherdan Shaqiri,Xherdan,Shaqiri,Xherdan Shaqiri,xherdan-shaqiri,29,169,72,Bundesliga,Domestic League,2013/2014,2013,2014,https://footystats.org/players/switzerland/xherdan-shaqiri,38,-1,-1,Midfielder,782,290,492,687078000,Switzerland,eu,17,3,7,6,4,2,5,4,9,9,4,5,2,1,1,0,0,-1,0.92,0.23,0.69,53,1.24,0.37,130,1,87,0,0,0,46,0,391,0.0,6,50,-1,7,1396704600
1416,7,Claudio Miguel Pizarro Bossio,Claudio Miguel,Pizarro Bossio,Claudio Miguel Pizarro Bossio,claudio-miguel-pizarro-bossio,42,184,84,Bundesliga,Domestic League,2013/2014,2013,2014,https://footystats.org/players/peru/claudio-miguel-pizarro-bossio,38,-1,-1,Forward,683,332,351,276246000,Peru,eu,17,3,3,10,6,4,3,7,10,7,5,2,2,2,0,0,0,-1,1.58,0.26,1.32,59,1.63,1.03,68,0,98,0,0,0,40,0,342,0.0,1,32,-1,4,1398519000
1444,7,Tom Starke,Tom,Starke,Tom Starke,tom-starke,39,194,98,Bundesliga,Domestic League,2013/2014,2013,2014,https://footystats.org/players/germany/tom-starke,38,-1,-1,Goalkeeper,180,90,90,353750400,Germany,eu,2,1,1,0,0,0,0,1,1,3,3,0,0,0,0,0,0,-1,0.0,0.0,0.0,50,0.0,0.0,0,1,60,0,0,0,90,0,0,0.0,-1,-1,-1,22,1396103400
3071,7,Marc-André ter Stegen,Marc-André,ter Stegen,Marc-André ter Stegen,marc-andre-ter-stegen,28,187,85,Bundesliga,Domestic League,2013/2014,2013,2014,https://footystats.org/players/germany/marc-andre-ter-stegen,39,-1,-1,Goalkeeper,3060,1530,1530,704617200,Germany,eu,34,17,17,0,0,0,4,5,9,42,17,25,0,0,0,0,0,-1,0.0,0.0,0.0,26,0.0,0.0,0,1,73,1,1,0,90,3060,0,0.03,278,261,40,21,1399728600
1830,7,Filip Daems,Filip,Daems,Filip Daems,filip-daems,41,181,79,Bundesliga,Domestic League,2013/2014,2013,2014,https://footystats.org/players/belgium/filip-daems,39,-1,-1,Defender,1185,540,645,278668800,Belgium,eu,15,6,7,2,2,0,2,0,2,23,6,17,0,0,0,1,2,33,0.15,0.0,0.15,13,0.33,0.0,593,1,52,1,1,0,79,1185,0,0.08,116,259,113,7,1397914200
1620,7,Martin Stranzl,Martin,Stranzl,Martin Stranzl,martin-stranzl,40,190,83,Bundesliga,Domestic League,2013/2014,2013,2014,https://footystats.org/players/austria/martin-stranzl,39,-1,-1,Defender,2673,1323,1350,329986800,Austria,eu,30,15,15,2,1,1,4,4,8,36,15,21,0,0,0,0,0,-1,0.07,0.0,0.07,27,0.07,0.07,1337,1,74,7,7,1,89,382,0,0.24,188,282,38,8,1399728600
1192,7,Tony Jantschke,Tony,Jantschke,Tony Jantschke,tony-jantschke,30,177,76,Bundesliga,Domestic League,2013/2014,2013,2014,https://footystats.org/players/germany/tony-jantschke,39,-1,-1,Defender,2746,1440,1306,639471600,Germany,eu,31,16,15,1,1,0,4,5,9,37,15,22,0,0,0,0,0,-1,0.03,0.0,0.03,28,0.06,0.0,2746,1,74,4,4,0,89,687,0,0.13,234,287,37,13,1399728600
1638,7,Álvaro Domínguez Soto,Álvaro,Domínguez Soto,Álvaro Domínguez Soto,alvaro-dominguez-soto,31,189,83,Bundesliga,Domestic League,2013/2014,2013,2014,https://footystats.org/players/spain/alvaro-dominguez-soto,39,-1,-1,Defender,1766,866,900,611218800,Spain,eu,21,10,10,1,1,0,3,2,5,28,9,19,1,1,0,0,0,-1,0.1,0.05,0.05,24,0.1,0.0,1766,1,63,2,2,0,84,883,1766,0.1,205,195,63,12,1399728600
3413,7,Juan Fernando Arango Sáenz,Juan Fernando,Arango Sáenz,Juan Fernando Arango Sáenz,juan-fernando-arango-saenz,40,180,76,Bundesliga,Domestic League,2013/2014,2013,2014,https://footystats.org/players/venezuela/juan-fernando-arango-saenz,39,-1,-1,Midfielder,2609,1403,1206,327394800,Venezuela,eu,31,16,15,8,6,2,4,5,9,35,15,20,4,2,2,0,0,-1,0.41,0.14,0.28,28,0.38,0.15,326,1,75,2,2,0,84,1305,652,0.07,72,105,-1,3,1399728600
