id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,url,club_team_id,club_team_2_id,national_team_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp
1150,4140,Diego Benaglio,Diego,Benaglio,Diego Benaglio,diego-benaglio,37,194,89,Bundesliga,Domestic League,2009/2010,2009,2010,https://footystats.org/players/switzerland/diego-benaglio,43,-1,-1,Goalkeeper,1922,932,990,431852400,Switzerland,eu,22,11,11,0,0,0,2,3,5,29,18,11,0,0,0,0,0,-1,0.0,0.0,0.0,23,0.0,0.0,0,1,66,3,2,1,87,641,0,0.14,264,225,84,15,1273325400
3262,4140,Andrea Barzagli,Andrea,Barzagli,Andrea Barzagli,andrea-barzagli,39,187,87,Bundesliga,Domestic League,2009/2010,2009,2010,https://footystats.org/players/italy/andrea-barzagli,43,-1,-1,Defender,2069,989,1080,358153200,Italy,eu,24,12,12,1,1,0,2,3,5,37,24,13,0,0,0,0,0,-1,0.04,0.0,0.04,21,0.09,0.0,2069,1,56,4,4,0,86,517,0,0.17,201,358,114,13,1273325400
1745,4140,Alexander Madlung,Alexander,Madlung,Alexander Madlung,alexander-madlung,38,194,93,Bundesliga,Domestic League,2009/2010,2009,2010,https://footystats.org/players/germany/alexander-madlung,43,-1,-1,Defender,2392,1042,1350,395218800,Germany,eu,28,11,15,1,1,0,1,4,5,38,22,16,0,0,0,0,0,-1,0.04,0.0,0.04,18,0.09,0.0,2392,1,63,3,3,0,85,797,0,0.11,205,294,96,8,1273325400
1187,4140,Sascha Riether,Sascha,Riether,Sascha Riether,sascha-riether,37,174,70,Bundesliga,Domestic League,2009/2010,2009,2010,https://footystats.org/players/germany/sascha-riether,43,-1,-1,Defender,2965,1530,1435,417254400,Germany,eu,33,17,16,1,1,0,2,5,7,52,36,16,7,2,5,0,0,-1,0.24,0.21,0.03,21,0.06,0.0,2965,1,57,3,3,0,90,988,424,0.09,215,54,107,9,1273325400
19253,4140,Karim Koceila Yanis Ziani,Karim Koceila Yanis,Ziani,Karim Koceila Yanis Ziani,karim-koceila-yanis-ziani,38,169,69,Bundesliga,Domestic League,2009/2010,2009,2010,https://footystats.org/players/algeria/karim-koceila-yanis-ziani,43,-1,-1,Midfielder,483,201,282,398415600,Algeria,eu,10,2,3,0,0,0,1,0,1,8,3,5,3,0,3,0,0,-1,0.56,0.56,0.0,10,0.0,0.0,0,1,60,1,1,0,48,483,161,0.19,291,1,-1,24,1261233000
33644,4140,Zvjezdan Misimović,Zvjezdan,Misimović,Zvjezdan Misimović,zvjezdan-misimovic,38,180,79,Bundesliga,Domestic League,2009/2010,2009,2010,https://footystats.org/players/bosnia-and-herzegovina/zvjezdan-misimovic,43,-1,-1,Midfielder,2767,1422,1345,392108400,Bosnia and Herzegovina,eu,31,16,15,10,7,3,2,5,7,49,35,14,11,8,3,0,0,-1,0.68,0.36,0.33,23,0.44,0.2,277,1,56,7,7,0,89,395,252,0.23,43,14,-1,3,1273325400
1594,4140,Christian Gentner,Christian,Gentner,Christian Gentner,christian-gentner,35,189,81,Bundesliga,Domestic League,2009/2010,2009,2010,https://footystats.org/players/germany/christian-gentner,43,-1,-1,Midfielder,2787,1346,1441,492850800,Germany,eu,34,17,17,4,3,1,2,5,7,50,34,16,7,5,2,0,0,-1,0.36,0.23,0.13,21,0.2,0.06,697,1,56,3,3,0,82,929,398,0.1,124,43,-1,5,1273325400
87989,4140,Josué Anunciado de Oliveira,Josué,Anunciado de Oliveira,Josué Anunciado de Oliveira,josue-anunciado-de-oliveira,41,169,73,Bundesliga,Domestic League,2009/2010,2009,2010,https://footystats.org/players/brazil/josue-anunciado-de-oliveira,43,-1,-1,Midfielder,2701,1456,1245,301215600,Brazil,eu,31,17,14,1,0,1,2,5,7,47,36,11,0,0,0,0,0,-1,0.03,0.0,0.03,23,0.0,0.07,2701,1,57,10,10,0,87,270,0,0.33,220,295,-1,10,1273325400
1151,4140,Marcel Schäfer,Marcel,Schäfer,Marcel Schäfer,marcel-schafer,36,184,71,Bundesliga,Domestic League,2009/2010,2009,2010,https://footystats.org/players/germany/marcel-schafer,43,-1,-1,Defender,2730,1398,1332,455439600,Germany,eu,32,17,15,0,0,0,2,5,7,47,34,13,4,3,1,0,0,-1,0.13,0.13,0.0,22,0.0,0.0,0,1,58,1,1,0,85,2730,683,0.03,292,101,102,23,1273325400
24501,4140,Edinaldo Batista Libânio,Edinaldo,Batista Libânio,Edinaldo Batista Libânio,edinaldo-batista-libanio,41,189,79,Bundesliga,Domestic League,2009/2010,2009,2010,https://footystats.org/players/brazil/edinaldo-batista-libanio,43,-1,-1,Forward,2463,1169,1294,291888000,Brazil,eu,30,12,15,11,9,2,2,3,5,43,27,16,3,1,2,2,1,67,0.51,0.11,0.4,17,0.69,0.14,224,1,57,5,5,0,82,493,821,0.18,28,119,-1,2,1272720600
