id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,url,club_team_id,club_team_2_id,national_team_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp
244,163,Jake Gleeson,Jake,Gleeson,Jake Gleeson,jake-gleeson,30,191,91,MLS,Domestic League,2017,2017,2017,https://footystats.org/players/new-zealand/jake-gleeson,20,-1,-1,Goalkeeper,1818,990,828,646383600,New Zealand,na,21,11,10,0,0,0,2,1,3,29,14,15,0,0,0,0,0,-1,0.0,0.0,0.0,14,0.0,0.0,0,1,63,0,0,0,87,0,0,0.0,468,340,113,19,1502575200
218,163,Liam Ridgewell,Liam,Ridgewell,Liam Ridgewell,liam-ridgewell,36,188,77,MLS,Domestic League,2017,2017,2017,https://footystats.org/players/england/liam-ridgewell,20,-1,-1,Defender,1272,746,526,459241200,England,na,15,9,6,3,3,0,4,0,4,19,5,14,0,0,0,0,0,-1,0.21,0.0,0.21,27,0.36,0.0,424,1,67,4,4,0,85,318,0,0.28,105,467,85,5,1508702400
512,163,Vytautas Andriuškevičius,Vytautas,Andriuškevičius,Vytautas Andriuškevičius,vytautas-andriuskevicius,30,188,79,MLS,Domestic League,2017,2017,2017,https://footystats.org/players/lithuania/vytautas-andriuskevicius,20,-1,-1,Defender,1779,904,875,655369200,Lithuania,na,23,10,9,0,0,0,4,1,5,28,8,20,4,4,0,0,0,-1,0.2,0.2,0.0,22,0.0,0.0,0,1,64,5,5,0,77,356,445,0.25,269,79,105,24,1508702400
221,163,Alvas Elvis Powell,Alvas Elvis,Powell,Alvas Elvis Powell,alvas-elvis-powell,26,183,75,MLS,Domestic League,2017,2017,2017,https://footystats.org/players/jamaica/alvas-elvis-powell,20,-1,-1,Defender,1689,907,782,774514800,Jamaica,na,23,10,9,2,2,0,2,1,3,31,10,21,2,0,2,0,0,-1,0.21,0.11,0.11,13,0.2,0.0,845,1,54,3,3,0,73,563,845,0.16,166,154,157,7,1508702400
461673,163,Diego Hernán Váleri,Diego Hernán,Váleri,Diego Valeri,diego-valeri,34,177,75,MLS,Domestic League,2017,2017,2017,https://footystats.org/players/argentina/diego-valeri,20,-1,-1,Midfielder,2830,1516,1314,515314800,Argentina,na,32,17,15,21,13,8,5,2,7,44,17,27,9,5,4,6,1,86,0.95,0.29,0.67,22,0.77,0.55,135,1,64,4,4,0,88,708,314,0.13,8,28,-1,1,1508702400
4706,163,Sebastián Marcelo Blanco,Sebastián Marcelo,Blanco,Sebastián Marcelo Blanco,sebastian-marcelo-blanco,32,168,66,MLS,Domestic League,2017,2017,2017,https://footystats.org/players/argentina/sebastian-marcelo-blanco,20,-1,-1,Midfielder,2786,1314,1472,574416000,Argentina,na,33,15,17,8,3,5,5,2,7,45,13,32,4,2,2,0,0,-1,0.39,0.13,0.26,21,0.21,0.31,348,1,62,8,7,1,84,348,697,0.26,80,128,-1,3,1508702400
223,163,Diego Ferney Chará Zamora,Diego Ferney,Chará Zamora,Diego Ferney Chará Zamora,diego-ferney-chara-zamora,34,173,68,MLS,Domestic League,2017,2017,2017,https://footystats.org/players/colombia/diego-ferney-chara-zamora,20,-1,-1,Midfielder,2530,1350,1180,513072000,Colombia,na,29,15,14,1,0,1,5,2,7,36,11,25,1,1,0,0,0,-1,0.07,0.04,0.04,24,0.0,0.08,2530,1,70,10,9,1,87,253,2530,0.36,246,270,-1,9,1508702400
320,163,Lawrence Olum,Lawrence,Olum,Lawrence Olum,lawrence-olum,36,188,84,MLS,Domestic League,2017,2017,2017,https://footystats.org/players/kenya/lawrence-olum,20,-1,-1,Midfielder,2101,1031,1070,458290800,Kenya,na,30,11,11,1,1,0,4,2,6,34,14,20,0,0,0,0,0,-1,0.04,0.0,0.04,20,0.09,0.0,2101,1,62,3,3,0,70,700,0,0.13,254,375,-1,10,1503541800
39031,163,David Alberto Guzmán Pérez,David Alberto,Guzmán Pérez,David Alberto Guzmán Pérez,david-alberto-guzman-perez,30,178,79,MLS,Domestic League,2017,2017,2017,https://footystats.org/players/costa-rica/david-alberto-guzman-perez,20,-1,-1,Midfielder,2029,1126,903,635328000,Costa Rica,na,25,13,11,1,1,0,3,2,5,30,11,19,6,5,1,0,1,0,0.31,0.27,0.04,20,0.08,0.0,2029,1,68,11,11,0,81,184,338,0.49,252,38,-1,11,1508702400
225,163,Darlington Nagbe,Darlington,Nagbe,Darlington Nagbe,darlington-nagbe,30,175,75,MLS,Domestic League,2017,2017,2017,https://footystats.org/players/usa/darlington-nagbe,20,-1,-1,Midfielder,2332,1110,1222,648370800,USA,na,27,13,14,3,2,1,3,2,5,36,12,24,3,2,1,0,0,-1,0.23,0.12,0.12,19,0.16,0.07,777,1,65,3,3,0,86,777,777,0.12,158,139,-1,6,1508702400
