id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,url,club_team_id,club_team_2_id,national_team_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp
289,23,Stefan Frei,Stefan,Frei,Stefan Frei,stefan-frei,34,191,88,MLS,Domestic League,2014,2014,2014,https://footystats.org/players/usa/stefan-frei,18,-1,-1,Goalkeeper,3420,1710,1710,514368000,USA,na,38,19,19,0,0,0,8,2,10,51,16,35,0,0,0,0,0,-1,0.0,0.0,0.0,26,0.0,0.0,0,1,67,1,1,0,90,3420,0,0.03,225,289,91,16,1417400400
7695,23,Djimi Traoré,Djimi,Traoré,Djimi Traoré,djimi-traore,40,190,83,MLS,Domestic League,2014,2014,2014,https://footystats.org/players/mali/djimi-traore,18,-1,-1,Defender,1158,598,560,320745600,Mali,na,16,7,6,0,0,0,4,1,5,20,5,15,0,0,0,0,0,-1,0.0,0.0,0.0,31,0.0,0.0,0,1,58,3,2,1,72,386,0,0.23,401,389,135,20,1411255800
290,23,Chad Marshall,Chad,Marshall,Chad Marshall,chad-marshall,36,191,86,MLS,Domestic League,2014,2014,2014,https://footystats.org/players/usa/chad-marshall,18,-1,-1,Defender,3150,1620,1530,462006000,USA,na,35,18,17,1,1,0,8,2,10,45,13,32,3,1,2,0,0,-1,0.11,0.09,0.03,28,0.06,0.0,3150,1,70,1,1,0,90,3150,1050,0.03,203,151,81,9,1417400400
291,23,Brad Evans,Brad,Evans,Brad Evans,brad-evans,35,185,77,MLS,Domestic League,2014,2014,2014,https://footystats.org/players/usa/brad-evans,18,-1,-1,Defender,2256,1110,1146,482832000,USA,na,30,13,13,1,1,0,6,1,7,31,10,21,4,1,3,0,0,-1,0.2,0.16,0.04,23,0.08,0.0,2256,1,73,4,4,0,75,564,564,0.16,197,81,66,10,1417400400
4532,23,DeAndre Yedlin,DeAndre,Yedlin,DeAndre Yedlin,deandre-yedlin,27,173,73,MLS,Domestic League,2014,2014,2014,https://footystats.org/players/usa/deandre-yedlin,18,-1,-1,Defender,2580,1350,1230,742201200,USA,na,29,15,14,0,0,0,5,1,6,41,15,26,2,2,0,0,0,-1,0.07,0.07,0.0,21,0.0,0.0,0,1,63,5,5,0,89,516,1290,0.17,311,175,108,22,1417400400
313,23,Dylan Remick,Dylan,Remick,Dylan Remick,dylan-remick,29,185,75,MLS,Domestic League,2014,2014,2014,https://footystats.org/players/usa/dylan-remick,18,-1,-1,Defender,690,510,180,674636400,USA,na,13,6,2,0,0,0,4,1,5,12,8,4,0,0,0,0,0,-1,0.0,0.0,0.0,38,0.0,0.0,0,1,58,0,0,0,53,0,0,0.0,312,321,138,21,1411255800
293,23,Osvaldo Alonso Moreno,Osvaldo,Alonso Moreno,Osvaldo Alonso Moreno,osvaldo-alonso-moreno,34,180,70,MLS,Domestic League,2014,2014,2014,https://footystats.org/players/cuba/osvaldo-alonso-moreno,18,-1,-1,Midfielder,3172,1652,1520,500544000,Cuba,na,36,19,17,1,0,1,8,2,10,49,16,33,0,0,0,0,1,0,0.03,0.0,0.03,28,0.0,0.06,3172,1,65,7,7,0,88,453,0,0.2,209,322,-1,11,1417400400
139,23,Marco Pablo Pappa Ponce,Marco Pablo,Pappa Ponce,Marco Pablo Pappa Ponce,marco-pablo-pappa-ponce,32,179,70,MLS,Domestic League,2014,2014,2014,https://footystats.org/players/guatemala/marco-pablo-pappa-ponce,18,-1,-1,Midfielder,2136,1093,1043,563961600,Guatemala,na,33,14,13,6,5,1,8,1,9,30,11,19,5,3,2,0,0,-1,0.46,0.21,0.25,27,0.41,0.09,356,1,71,3,3,0,65,712,427,0.13,80,52,-1,5,1416780000
342,23,Lamar Neagle,Lamar,Neagle,Lamar Neagle,lamar-neagle,33,180,75,MLS,Domestic League,2014,2014,2014,https://footystats.org/players/usa/lamar-neagle,18,-1,-1,Midfielder,2426,1363,1063,547369200,USA,na,35,16,13,9,4,5,8,2,10,40,15,25,7,4,3,0,0,-1,0.59,0.26,0.33,28,0.26,0.42,270,1,61,3,3,0,69,809,347,0.11,50,25,-1,3,1417400400
5908,23,Obafemi Akinwunmi Martins,Obafemi Akinwunmi,Martins,Obafemi Akinwunmi Martins,obafemi-akinwunmi-martins,35,170,70,MLS,Domestic League,2014,2014,2014,https://footystats.org/players/nigeria/obafemi-akinwunmi-martins,18,-1,-1,Forward,2964,1649,1315,467794800,Nigeria,na,35,18,15,17,7,10,8,1,9,44,16,28,12,7,5,1,0,100,0.88,0.36,0.52,26,0.38,0.68,174,1,67,7,6,2,85,423,247,0.21,19,9,-1,1,1417400400
5962,23,Kenny Cooper,Kenny,Cooper,Kenny Cooper,kenny-cooper,35,191,95,MLS,Domestic League,2014,2014,2014,https://footystats.org/players/usa/kenny-cooper,18,-1,-1,Forward,1013,340,673,467190000,USA,na,23,4,8,3,2,1,4,2,6,17,2,15,4,1,3,0,0,-1,0.62,0.36,0.27,26,0.53,0.13,338,1,60,1,1,0,44,1013,253,0.09,69,10,-1,7,1411255800
