id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,url,club_team_id,club_team_2_id,national_team_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp
1,1,Luis Robles,Luis,Robles,Luis Robles,luis-robles,36,185,82,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/usa/luis-robles,4,-1,-1,Goalkeeper,3240,1620,1620,453106800,USA,na,36,18,18,0,0,0,8,3,11,43,17,26,0,0,0,0,0,-1,0.0,0.0,0.0,31,0.0,0.0,0,1,75,3,3,0,90,1080,0,0.08,300,301,64,26,1478466000
2,1,Ronald Zubar,Ronald,Zubar,Ronald Zubar,ronald-zubar,35,186,80,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/france/ronald-zubar,4,-1,-1,Defender,1593,962,631,496047600,France,na,21,12,7,2,1,1,6,1,7,17,8,9,0,0,0,0,0,-1,0.11,0.0,0.11,33,0.09,0.14,797,0,94,6,6,0,76,266,0,0.34,161,410,21,10,1473613200
8,1,Sal Zizzo,Sal,Zizzo,Sal Zizzo,sal-zizzo,33,178,77,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/usa/sal-zizzo,4,-1,-1,Midfielder,2010,960,1050,544435200,USA,na,30,10,11,0,0,0,5,3,8,29,12,17,1,1,0,0,0,-1,0.04,0.04,0.0,27,0.0,0.0,0,1,69,2,2,0,67,1005,2010,0.09,332,227,-1,20,1478466000
3,1,Kemar Lawrence,Kemar,Lawrence,Kemar Lawrence,kemar-lawrence,28,178,73,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/jamaica/kemar-lawrence,4,-1,-1,Defender,1891,980,911,716713200,Jamaica,na,22,11,11,0,0,0,4,1,5,30,12,18,0,0,0,0,0,-1,0.0,0.0,0.0,23,0.0,0.0,0,1,63,3,3,0,86,630,0,0.14,333,333,114,18,1477854000
4,1,Gideon Baah,Gideon,Baah,Gideon Baah,gideon-baah,29,183,84,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/ghana/gideon-baah,4,-1,-1,Defender,467,187,280,686300400,Ghana,na,9,3,3,2,0,2,3,1,4,7,3,4,0,0,0,0,0,-1,0.39,0.0,0.39,44,0.0,0.64,234,1,67,0,0,0,52,0,0,0.0,41,334,99,9,1468188000
6,1,Sacha Klještan,Sacha,Klještan,Sacha Klještan,sacha-kljestan,35,185,77,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/usa/sacha-kljestan,4,-1,-1,Midfielder,2804,1455,1349,495097200,USA,na,34,17,15,6,4,2,7,2,9,41,17,24,16,9,7,1,2,33,0.71,0.51,0.19,26,0.25,0.13,467,1,68,4,4,0,82,701,175,0.13,106,5,-1,3,1478466000
7,1,Dax McCarty,Dax,McCarty,Dax McCarty,dax-mccarty,33,175,68,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/usa/dax-mccarty,4,-1,-1,Midfielder,2449,1332,1117,546764400,USA,na,29,15,13,3,1,2,7,3,10,29,14,15,1,1,0,0,0,-1,0.15,0.04,0.11,34,0.07,0.16,816,1,84,4,4,0,84,612,2449,0.15,154,223,-1,6,1478466000
9,1,Mike Grella,Mike,Grella,Mike Grella,mike-grella,33,180,81,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/usa/mike-grella,4,-1,-1,Midfielder,2514,1223,1291,538387200,USA,na,34,14,15,7,7,0,8,3,11,32,12,20,5,3,2,0,0,-1,0.43,0.18,0.25,32,0.52,0.0,359,1,79,7,7,0,74,359,503,0.25,76,71,-1,2,1477854000
10,1,Felipe Martins Campanholi,Felipe,Martins Campanholi,Felipe Martins Campanholi,felipe-martins-campanholi,30,175,68,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/brazil/felipe-martins-campanholi,4,-1,-1,Midfielder,3047,1499,1548,654678000,Brazil,na,35,17,18,5,4,1,8,3,11,40,14,26,4,2,2,0,0,-1,0.27,0.12,0.15,31,0.24,0.06,609,1,76,10,9,1,87,305,762,0.3,123,124,-1,4,1478466000
5,1,Lloyd Ekow Sam,Lloyd Ekow,Sam,Lloyd Ekow Sam,lloyd-ekow-sam,36,173,74,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/ghana/lloyd-ekow-sam,4,13401,-1,Midfielder,2085,1121,964,465116400,Ghana,na,30,15,12,4,3,1,5,1,6,35,18,17,6,4,2,0,0,-1,0.43,0.26,0.17,20,0.24,0.09,521,1,60,3,3,0,70,695,348,0.13,116,39,-1,5,1477611000
11,1,Bradley Wright-Phillips,Bradley,Wright-Phillips,Bradley Wright-Phillips,bradley-wright-phillips,35,173,70,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/england/bradley-wright-phillips,4,-1,-1,Forward,2941,1554,1387,479462400,England,na,36,18,16,25,15,10,8,3,11,39,17,22,4,1,3,0,1,0,0.89,0.12,0.77,31,0.87,0.65,118,1,75,3,3,0,82,980,735,0.09,3,111,-1,1,1478466000
23,1,Anatole Bertrand Abang,Anatole Bertrand,Abang,Anatole Bertrand Abang,anatole-bertrand-abang,24,185,72,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/cameroon/anatole-bertrand-abang,4,-1,-1,Forward,221,48,173,836636400,Cameroon,na,8,0,2,0,0,0,1,0,1,5,1,4,0,0,0,0,0,-1,0.0,0.0,0.0,13,0.0,0.0,0,2,44,0,0,0,28,0,0,0.0,-1,-1,-1,14,1466647200
24,1,Shaun Wright-Phillips,Shaun,Wright-Phillips,Shaun Wright-Phillips,shaun-wright-phillips,38,168,64,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/england/shaun-wright-phillips,4,-1,-1,Midfielder,121,40,81,372841200,England,na,7,0,1,0,0,0,1,0,1,3,1,2,0,0,0,0,0,-1,0.0,0.0,0.0,14,0.0,0.0,0,2,40,0,0,0,17,0,0,0.0,-1,-1,-1,13,1460601000
25,1,Sean Davis,Sean,Davis,Sean Davis,sean-davis,27,183,75,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/usa/sean-davis,4,-1,-1,Midfielder,1107,491,616,729244800,USA,na,21,5,6,2,1,1,5,1,6,16,5,11,2,1,1,0,0,-1,0.33,0.16,0.16,28,0.18,0.15,554,1,69,0,0,0,53,0,554,0.0,117,90,-1,7,1474232400
26,1,Kyle Reynish,Kyle,Reynish,Kyle Reynish,kyle-reynish,36,191,88,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/usa/kyle-reynish,4,-1,-1,Goalkeeper,0,0,0,436694400,USA,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
27,1,Connor Lade,Connor,Lade,Connor Lade,connor-lade,30,170,66,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/usa/connor-lade,4,-1,-1,Defender,1380,666,714,627206400,USA,na,18,7,8,1,1,0,5,1,6,13,4,9,1,0,1,0,0,-1,0.13,0.07,0.07,33,0.14,0.0,1380,0,106,4,4,0,77,345,1380,0.26,186,183,11,12,1470619800
28,1,Karl W Ouimette,Karl W,Ouimette,Karl W Ouimette,karl-w-ouimette,28,183,84,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/canada/karl-w-ouimette,4,-1,-1,Defender,582,225,357,708850800,Canada,na,7,2,4,0,0,0,0,0,0,12,5,7,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,1,49,0,0,0,83,0,0,0.0,334,335,168,15,1461540600
29,1,Chris Duvall,Chris,Duvall,Chris Duvall,chris-duvall,29,178,75,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/usa/chris-duvall,4,-1,-1,Defender,2069,1081,988,684486000,USA,na,27,12,10,0,0,0,6,3,9,25,10,15,1,1,0,0,0,-1,0.04,0.04,0.0,33,0.0,0.0,0,1,83,6,5,1,77,345,2069,0.26,335,229,41,16,1478466000
12,1,Clinton Irwin,Clinton,Irwin,Clinton Irwin,clinton-irwin,31,191,88,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/usa/clinton-irwin,19,-1,-1,Goalkeeper,2230,1080,1150,607420800,USA,na,25,12,13,0,0,0,5,4,9,29,13,16,0,0,0,0,0,-1,0.0,0.0,0.0,36,0.0,0.0,0,1,77,1,1,0,89,2230,0,0.04,336,336,62,20,1481418000
13,1,Damien Perquis,Damien,Perquis,Damien Perquis,damien-perquis,36,185,75,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/poland/damien-perquis,19,-1,-1,Defender,986,258,728,450432000,Poland,na,12,3,8,1,0,1,1,3,4,15,5,10,1,1,0,0,0,-1,0.18,0.09,0.09,33,0.0,0.12,986,1,66,3,3,0,82,329,986,0.27,178,155,101,12,1467502200
14,1,Drew Moor,Drew,Moor,Drew Moor,drew-moor,36,183,75,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/usa/drew-moor,19,-1,-1,Defender,3420,1800,1620,443001600,USA,na,38,20,18,3,2,1,9,4,13,42,19,23,0,0,0,0,0,-1,0.08,0.0,0.08,34,0.1,0.06,1140,1,81,3,3,0,90,1140,0,0.08,181,337,52,7,1481418000
15,1,Steven Mehrdad Beitashour,Steven Mehrdad,Beitashour,Steven Mehrdad Beitashour,steven-mehrdad-beitashour,33,178,72,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/iran/steven-mehrdad-beitashour,19,-1,-1,Defender,3078,1772,1306,539164800,Iran,na,35,20,15,0,0,0,9,4,13,36,17,19,1,1,0,0,0,-1,0.03,0.03,0.0,37,0.0,0.0,0,1,86,5,5,0,88,616,3078,0.15,337,237,34,25,1481418000
16,1,Justin Morrow,Justin,Morrow,Justin Morrow,justin-morrow,33,175,75,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/usa/justin-morrow,19,-1,-1,Defender,3193,1692,1501,560329200,USA,na,37,19,18,5,3,2,9,4,13,41,18,23,4,2,2,0,0,-1,0.25,0.11,0.14,35,0.16,0.12,639,1,78,5,5,0,86,639,798,0.14,129,135,59,3,1481418000
20,1,Daniel Lovitz,Daniel,Lovitz,Daniel Lovitz,daniel-lovitz,29,178,77,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/usa/daniel-lovitz,19,-1,-1,Midfielder,405,134,271,683276400,USA,na,12,1,4,0,0,0,2,1,3,7,2,5,0,0,0,0,0,-1,0.0,0.0,0.0,25,0.0,0.0,0,1,58,1,1,0,34,405,0,0.22,338,338,-1,24,1475364600
17,1,Michael Bradley,Michael,Bradley,Michael Bradley,michael-bradley,33,188,75,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/usa/michael-bradley,19,-1,-1,Midfielder,2700,1350,1350,554713200,USA,na,30,15,15,2,1,1,5,4,9,34,18,16,4,3,1,0,0,-1,0.2,0.13,0.07,30,0.07,0.07,1350,1,79,7,7,0,90,386,675,0.23,190,102,-1,8,1481418000
18,1,Will Johnson,Will,Johnson,Will Johnson,will-johnson,33,178,72,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/canada/will-johnson,19,-1,-1,Midfielder,1842,733,1109,538214400,Canada,na,29,8,12,2,1,1,6,4,10,27,14,13,4,0,4,0,1,0,0.29,0.2,0.1,34,0.12,0.08,921,1,68,4,4,0,64,461,461,0.2,171,61,-1,9,1480550400
21,1,Sebastian Giovinco,Sebastian,Giovinco,Sebastian Giovinco,sebastian-giovinco,33,163,61,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/italy/sebastian-giovinco,19,-1,-1,Forward,2975,1524,1451,538646400,Italy,na,34,17,17,21,11,10,8,4,12,33,13,20,16,8,8,5,0,100,1.12,0.48,0.64,35,0.65,0.62,142,1,90,3,3,0,88,992,186,0.09,11,7,-1,1,1481418000
19,1,Jonathan Osorio,Jonathan,Osorio,Jonathan Osorio,jonathan-osorio,28,175,72,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/canada/jonathan-osorio,19,-1,-1,Midfielder,2815,1368,1447,708332400,Canada,na,36,15,16,4,2,2,9,4,13,33,13,20,2,1,1,0,0,-1,0.19,0.06,0.13,36,0.13,0.12,704,1,85,2,2,0,78,1408,1408,0.06,139,196,-1,5,1481418000
22,1,Tsubasa Endoh,Tsubasa,Endoh,Tsubasa Endoh,tsubasa-endoh,27,170,64,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/japan/tsubasa-endoh,19,-1,-1,Forward,1387,858,529,745830000,Japan,na,21,9,6,2,2,0,6,1,7,18,8,10,0,0,0,0,0,-1,0.13,0.0,0.13,33,0.21,0.0,694,1,77,0,0,0,66,0,0,0.0,140,339,-1,10,1470265200
30,1,Marky Delgado,Marky,Delgado,Marky Delgado,marky-delgado,25,175,66,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/usa/marky-delgado,19,-1,-1,Midfielder,1998,848,1150,800607600,USA,na,29,10,13,2,1,1,7,3,10,22,6,16,2,0,2,0,0,-1,0.18,0.09,0.09,34,0.11,0.08,999,0,91,5,5,0,69,400,999,0.23,177,157,-1,11,1476644400
31,1,Ashtone Morgan,Ashtone,Morgan,Ashtone Morgan,ashtone-morgan,29,180,75,MLS,Domestic League,2016,2016,2016,https://footystats.org/players/canada/ashtone-morgan,19,-1,-1,Defender,157,11,146,666086400,Canada,na,7,0,0,0,0,0,0,1,1,3,1,2,0,0,0,0,0,-1,0.0,0.0,0.0,14,0.0,0.0,0,1,52,2,2,0,22,79,0,1.15,-1,-1,-1,23,0
