id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,url,club_team_id,club_team_2_id,national_team_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp
347,16,Brian Rowe,Brian,Rowe,Brian Rowe,brian-rowe,31,185,84,MLS,Domestic League,2015,2015,2015,https://footystats.org/players/usa/brian-rowe,10,-1,-1,Goalkeeper,630,360,270,595670400,USA,na,7,4,3,0,0,0,2,0,2,7,3,4,0,0,0,0,0,-1,0.0,0.0,0.0,28,0.0,0.0,0,1,90,0,0,0,90,0,0,0.0,311,313,37,20,1437872400
5833,16,Dan Gargan,Dan,Gargan,Dan Gargan,dan-gargan,37,180,79,MLS,Domestic League,2015,2015,2015,https://footystats.org/players/usa/dan-gargan,10,-1,-1,Defender,1784,1052,732,408700800,USA,na,25,12,8,0,0,0,7,1,8,24,11,13,0,0,0,0,0,-1,0.0,0.0,0.0,32,0.0,0.0,0,1,74,6,6,0,71,297,0,0.3,430,433,79,25,1445209200
327,16,Robbie Rogers,Robbie,Rogers,Robbie Rogers,robbie-rogers,33,178,75,MLS,Domestic League,2015,2015,2015,https://footystats.org/players/usa/robbie-rogers,10,-1,-1,Defender,2406,1260,1146,547801200,USA,na,28,14,13,1,1,0,5,0,5,35,14,21,3,2,1,0,0,-1,0.15,0.11,0.04,18,0.07,0.0,2406,1,69,6,6,0,86,401,802,0.22,239,148,99,12,1446084000
5834,16,Omar Alejandro González,Omar Alejandro,González,Omar Alejandro González,omar-alejandro-gonzalez,32,196,95,MLS,Domestic League,2015,2015,2015,https://footystats.org/players/usa/omar-alejandro-gonzalez,10,-1,-1,Defender,2668,1272,1396,592556400,USA,na,31,14,16,1,1,0,6,1,7,33,12,21,2,2,0,0,0,-1,0.1,0.07,0.03,23,0.07,0.0,2668,1,81,4,4,0,86,667,1334,0.13,243,195,60,11,1446084000
472,16,José Leonardo Ribeiro da Silva,José Leonardo,Ribeiro da Silva,José Leonardo Ribeiro da Silva,jose-leonardo-ribeiro-da-silva,32,187,84,MLS,Domestic League,2015,2015,2015,https://footystats.org/players/brazil/jose-leonardo-ribeiro-da-silva,10,-1,-1,Defender,2354,1080,1274,571046400,Brazil,na,27,12,15,0,0,0,4,1,5,38,13,25,0,0,0,0,0,-1,0.0,0.0,0.0,19,0.0,0.0,0,1,62,4,3,1,87,589,0,0.15,345,347,137,28,1446084000
5835,16,Stefan Daisuke Ishizaki,Stefan Daisuke,Ishizaki,Stefan Daisuke Ishizaki,stefan-daisuke-ishizaki,38,180,76,MLS,Domestic League,2015,2015,2015,https://footystats.org/players/sweden/stefan-daisuke-ishizaki,10,-1,-1,Midfielder,1629,783,846,390294000,Sweden,na,20,9,10,1,1,0,5,1,6,20,4,16,4,1,3,0,0,-1,0.28,0.22,0.06,30,0.11,0.0,1629,1,81,3,3,0,81,543,407,0.17,201,55,-1,10,1436063400
5836,16,Vitor Gomes Pereira Júnior,Vitor,Gomes Pereira Júnior,Vitor Gomes Pereira Júnior,vitor-gomes-pereira-junior,31,170,66,MLS,Domestic League,2015,2015,2015,https://footystats.org/players/brazil/vitor-gomes-pereira-junior,10,-1,-1,Midfielder,2947,1426,1521,600249600,Brazil,na,35,16,17,4,3,1,7,1,8,43,13,30,5,3,2,1,1,50,0.27,0.15,0.12,23,0.19,0.06,737,1,69,5,5,0,84,589,589,0.15,146,104,-1,5,1446084000
5837,16,Kenney Walker,Kenney,Walker,Kenney Walker,kenney-walker,31,175,77,MLS,Domestic League,2015,2015,2015,https://footystats.org/players/usa/kenney-walker,10,-1,-1,Midfielder,285,205,80,598867200,USA,na,8,2,1,0,0,0,4,0,4,4,2,2,0,0,0,0,0,-1,0.0,0.0,0.0,50,0.0,0.0,0,1,71,1,1,0,36,285,0,0.32,346,348,-1,27,1437872400
333,16,Robbie Keane,Robbie,Keane,Robbie Keane,robbie-keane,40,175,72,MLS,Domestic League,2015,2015,2015,https://footystats.org/players/republic-of-ireland/robbie-keane,10,-1,-1,Forward,2148,1158,990,331887600,Republic of Ireland,na,25,12,11,20,15,5,6,0,6,33,13,20,7,7,0,4,0,100,1.13,0.29,0.84,24,1.17,0.45,107,1,65,1,1,0,86,2148,307,0.04,3,28,-1,1,1446084000
471,16,José Villarreal,José,Villarreal,José Villarreal,jose-villarreal,27,173,72,MLS,Domestic League,2015,2015,2015,https://footystats.org/players/usa/jose-villarreal,10,-1,-1,Forward,699,401,298,747644400,USA,na,16,5,4,2,2,0,6,0,6,6,3,3,4,2,2,0,0,-1,0.77,0.52,0.26,38,0.45,0.0,350,0,117,1,1,0,44,699,175,0.13,72,3,-1,9,1436063400
335,16,Gyasi Zardes,Gyasi,Zardes,Gyasi Zardes,gyasi-zardes,29,188,79,MLS,Domestic League,2015,2015,2015,https://footystats.org/players/usa/gyasi-zardes,10,-1,-1,Forward,2545,1165,1380,683794800,USA,na,30,13,15,7,3,4,6,1,7,38,11,27,4,3,1,0,0,-1,0.39,0.14,0.25,23,0.23,0.26,364,1,67,3,3,0,85,848,636,0.11,81,112,-1,3,1446084000
349,16,Baggio Husidic,Baggio,Husidic,Baggio Husidic,baggio-husidic,33,185,72,MLS,Domestic League,2015,2015,2015,https://footystats.org/players/bosnia-and-herzegovina/baggio-husidic,10,-1,-1,Midfielder,1937,1028,909,548406000,Bosnia and Herzegovina,na,25,11,10,2,2,0,7,1,8,23,7,16,3,2,1,0,0,-1,0.23,0.14,0.09,32,0.18,0.0,969,1,84,5,5,0,77,387,646,0.23,171,113,-1,8,1437188400
402,16,Alan Gordon,Alan,Gordon,Alan Gordon,alan-gordon,38,191,86,MLS,Domestic League,2015,2015,2015,https://footystats.org/players/usa/alan-gordon,10,-1,-1,Forward,982,446,536,372063600,USA,na,30,3,4,5,3,2,6,1,7,9,1,8,0,0,0,0,0,-1,0.46,0.0,0.46,23,0.61,0.34,196,0,109,7,7,0,33,140,0,0.64,20,349,-1,4,1438477200
328,16,Adolph Joseph DeLaGarza,Adolph Joseph,DeLaGarza,Adolph Joseph DeLaGarza,adolph-joseph-delagarza,32,175,68,MLS,Domestic League,2015,2015,2015,https://footystats.org/players/guam/adolph-joseph-delagarza,10,-1,-1,Defender,2045,880,1165,563011200,Guam,na,25,10,13,0,0,0,5,1,6,29,6,23,0,0,0,0,0,-1,0.0,0.0,0.0,24,0.0,0.0,0,1,71,4,4,0,82,511,0,0.18,347,350,94,26,1446084000
5841,16,Todd Dunivant,Todd,Dunivant,Todd Dunivant,todd-dunivant,39,185,79,MLS,Domestic League,2015,2015,2015,https://footystats.org/players/usa/todd-dunivant,10,-1,-1,Defender,67,0,67,346665600,USA,na,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,1,67,0,0,0,22,0,0,0.0,-1,-1,-1,29,1428199200
5842,16,Jaime Manuel Penedo Cano,Jaime Manuel,Penedo Cano,Jaime Manuel Penedo Cano,jaime-manuel-penedo-cano,39,183,79,MLS,Domestic League,2015,2015,2015,https://footystats.org/players/panama/jaime-manuel-penedo-cano,10,-1,-1,Goalkeeper,1440,720,720,370335600,Panama,na,16,8,8,0,0,0,4,1,5,19,4,15,0,0,0,0,0,-1,0.0,0.0,0.0,31,0.0,0.0,0,1,76,1,1,0,90,1440,0,0.06,348,351,73,24,1435458600
350,16,Rafael Garcia,Rafael,Garcia,Rafael Garcia,rafael-garcia,31,168,68,MLS,Domestic League,2015,2015,2015,https://footystats.org/players/usa/rafael-garcia,10,-1,-1,Midfielder,335,233,102,598521600,USA,na,10,3,1,0,0,0,1,1,2,2,2,0,0,0,0,0,0,-1,0.0,0.0,0.0,20,0.0,0.0,0,0,168,1,1,0,34,335,0,0.27,349,352,-1,23,1430966100
