id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,url,club_team_id,club_team_2_id,national_team_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp
172787,4235,Kasey Keller,Kasey,Keller,Kasey Keller,kasey-keller,50,188,86,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/usa/kasey-keller,18,-1,-1,Goalkeeper,3240,1620,1620,-2822400,USA,na,36,18,18,0,0,0,5,5,10,39,19,20,0,0,0,0,0,-1,0.0,0.0,0.0,28,0.0,0.0,0,1,83,0,0,0,90,0,0,0.0,271,2,49,20,1320286800
5906,4235,Leonardo González Arce,Leonardo,González Arce,Leonardo González Arce,leonardo-gonzalez-arce,39,185,79,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/costa-rica/leonardo-gonzalez-arce,18,-1,-1,Defender,1251,540,711,343641600,Costa Rica,na,16,6,10,0,0,0,1,2,3,15,6,9,0,0,0,0,0,-1,0.0,0.0,0.0,19,0.0,0.0,0,1,83,6,6,0,78,209,0,0.43,378,193,47,23,1320286800
5853,4235,James Riley,James,Riley,James Riley,james-riley,37,177,68,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/usa/james-riley,18,-1,-1,Defender,2669,1350,1319,404550000,USA,na,30,15,15,0,0,0,4,4,8,35,17,18,0,0,0,0,0,-1,0.0,0.0,0.0,27,0.0,0.0,0,1,76,3,3,0,89,890,0,0.1,302,262,74,25,1319940420
7701,4235,Jeff Parke,Jeff,Parke,Jeff Parke,jeff-parke,38,185,84,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/usa/jeff-parke,18,-1,-1,Defender,2568,1218,1350,385718400,USA,na,30,15,15,1,1,0,4,4,8,32,15,17,0,0,0,0,0,-1,0.04,0.0,0.04,27,0.07,0.0,2568,1,80,2,2,0,86,1284,0,0.07,208,261,57,13,1320286800
7752,4235,Jhon Kennedy Hurtado Valencia,Jhon Kennedy,Hurtado Valencia,Jhon Kennedy Hurtado Valencia,jhon-kennedy-hurtado-valencia,36,183,83,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/colombia/jhon-kennedy-hurtado-valencia,18,-1,-1,Defender,2125,1119,1006,453538800,Colombia,na,25,13,12,0,0,0,3,5,8,23,13,10,0,0,0,0,0,-1,0.0,0.0,0.0,32,0.0,0.0,0,0,92,7,6,2,85,304,0,0.3,303,260,28,24,1320286800
293,4235,Osvaldo Alonso Moreno,Osvaldo,Alonso Moreno,Osvaldo Alonso Moreno,osvaldo-alonso-moreno,34,180,70,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/cuba/osvaldo-alonso-moreno,18,-1,-1,Midfielder,3071,1530,1541,500544000,Cuba,na,35,17,18,4,3,1,5,5,10,37,18,19,0,0,0,2,0,100,0.12,0.0,0.12,28,0.18,0.06,768,1,83,8,8,0,88,384,0,0.23,131,259,-1,6,1320286800
519,4235,Álvaro Fernández Gay,Álvaro,Fernández Gay,Álvaro Fernández Gay,alvaro-fernandez-gay,35,185,72,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/uruguay/alvaro-fernandez-gay,18,-1,-1,Midfielder,1939,956,983,497862000,Uruguay,na,31,14,17,9,6,3,5,4,9,26,12,14,0,0,0,1,0,100,0.42,0.0,0.42,28,0.56,0.27,215,1,75,3,3,0,63,646,0,0.14,26,258,-1,2,1320286800
372,4235,Erik Friberg,Erik,Friberg,Erik Friberg,erik-friberg,34,180,70,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/sweden/erik-friberg,18,-1,-1,Midfielder,2018,1091,927,508406400,Sweden,na,28,14,14,1,1,0,3,4,7,27,15,12,0,0,0,0,0,-1,0.04,0.0,0.04,25,0.08,0.0,2018,1,75,5,5,0,72,404,0,0.22,203,257,-1,12,1320286800
7737,4235,Steve Bulongo Zakuani,Steve Bulongo,Zakuani,Steve Bulongo Zakuani,steve-bulongo-zakuani,32,183,73,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/congo-dr/steve-bulongo-zakuani,18,-1,-1,Midfielder,452,264,188,571392000,Congo DR,na,6,3,3,2,2,0,0,1,1,6,3,3,0,0,0,0,0,-1,0.4,0.0,0.4,17,0.68,0.0,226,1,75,0,0,0,75,0,0,0.0,29,256,-1,11,1303522680
5433,4235,Fredy Henkyer Montero Muñoz,Fredy Henkyer,Montero Muñoz,Fredy Henkyer Montero Muñoz,fredy-henkyer-montero-munoz,33,176,72,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/colombia/fredy-henkyer-montero-munoz,18,-1,-1,Forward,2484,1283,1201,554281200,Colombia,na,32,15,17,12,3,9,5,5,10,31,15,16,0,0,0,0,0,-1,0.43,0.0,0.43,31,0.21,0.67,207,1,80,8,8,0,78,311,0,0.29,24,255,-1,1,1320286800
646394,4235,O'Brian White,O'Brian,White,O'Brian White,obrian-white,34,185,79,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/jamaica/obrian-white,18,-1,-1,Forward,514,219,295,503395200,Jamaica,na,7,3,4,2,1,1,0,1,1,7,3,4,0,0,0,0,0,-1,0.35,0.0,0.35,14,0.41,0.31,257,1,73,0,0,0,73,0,0,0.0,39,254,-1,9,1303522680
646412,4235,Roger Levesque,Roger,Levesque,Roger Levesque,roger-levesque,39,188,79,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/usa/roger-levesque,18,-1,-1,Forward,1144,490,654,348998400,USA,na,21,9,12,3,3,0,3,2,5,14,4,10,0,0,0,0,0,-1,0.24,0.0,0.24,24,0.55,0.0,381,1,82,4,4,0,54,286,0,0.31,73,252,-1,7,1317512100
342,4235,Lamar Neagle,Lamar,Neagle,Lamar Neagle,lamar-neagle,33,180,75,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/usa/lamar-neagle,18,-1,-1,Midfielder,1146,588,558,547369200,USA,na,25,13,12,6,4,2,3,4,7,12,7,5,0,0,0,0,0,-1,0.47,0.0,0.47,28,0.61,0.32,191,0,96,1,1,0,46,1146,0,0.08,19,242,-1,3,1319940420
76051,4235,Miguel Eduardo Montaño Bejarano,Miguel Eduardo,Montaño Bejarano,Miguel Eduardo Montaño Bejarano,miguel-eduardo-montano-bejarano,29,180,72,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/colombia/miguel-eduardo-montano-bejarano,18,-1,-1,Forward,31,31,0,677833200,Colombia,na,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,2,31,0,0,0,16,0,0,0.0,-1,-1,-1,26,0
311,4235,Zach Scott,Zach,Scott,Zach Scott,zach-scott,40,180,79,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/usa/zach-scott,18,-1,-1,Defender,953,555,398,331369200,USA,na,13,8,5,0,0,0,3,2,5,7,4,3,0,0,0,0,0,-1,0.0,0.0,0.0,38,0.0,0.0,0,0,136,3,3,0,73,318,0,0.28,304,251,4,22,1320286800
80,4235,Servando Carrasco,Servando,Carrasco,Servando Carrasco,servando-carrasco,32,180,75,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/usa/servando-carrasco,18,-1,-1,Midfielder,689,331,358,587458800,USA,na,12,7,5,0,0,0,2,1,3,7,3,4,0,0,0,0,0,-1,0.0,0.0,0.0,25,0.0,0.0,0,0,98,5,5,0,57,138,0,0.65,305,250,-1,21,1317512100
646554,4235,Terrence 'Terry' Boss,Terrence 'Terry',Boss,Terrence 'Terry' Boss,terrence-terry-boss,39,191,93,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/puerto-rico/terrence-terry-boss,18,-1,-1,Goalkeeper,0,0,0,368175600,Puerto Rico,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
7758,4235,Patrick Ianni,Patrick,Ianni,Patrick Ianni,patrick-ianni,35,185,79,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/usa/patrick-ianni,18,-1,-1,Defender,1230,567,663,487666800,USA,na,16,8,8,1,0,1,2,1,3,18,7,11,0,0,0,0,0,-1,0.07,0.0,0.07,19,0.0,0.14,1230,1,68,2,2,0,77,615,0,0.15,171,249,106,14,1318732620
48,4235,Josh Saunders,Josh,Saunders,Josh Saunders,josh-saunders,39,193,95,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/puerto-rico/josh-saunders,10,-1,-1,Goalkeeper,2046,1260,786,352368000,Puerto Rico,na,23,14,9,0,0,0,6,5,11,17,8,9,0,0,0,0,0,-1,0.0,0.0,0.0,48,0.0,0.0,0,0,120,3,2,1,89,682,0,0.13,306,248,9,17,1321842480
5841,4235,Todd Dunivant,Todd,Dunivant,Todd Dunivant,todd-dunivant,39,185,79,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/usa/todd-dunivant,10,-1,-1,Defender,3240,1800,1440,346665600,USA,na,36,20,16,0,0,0,11,7,18,24,9,15,0,0,0,0,0,-1,0.0,0.0,0.0,50,0.0,0.0,0,0,135,2,2,0,90,1620,0,0.06,307,247,5,23,1321842480
337,4235,Sean Franklin,Sean,Franklin,Sean Franklin,sean-franklin,35,178,72,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/usa/sean-franklin,10,-1,-1,Defender,2698,1440,1258,480240000,USA,na,32,16,16,4,1,3,9,7,16,22,7,15,0,0,0,0,0,-1,0.13,0.0,0.13,50,0.06,0.21,675,0,123,4,4,0,84,675,0,0.13,128,246,8,5,1321842480
328,4235,Adolph Joseph DeLaGarza,Adolph Joseph,DeLaGarza,Adolph Joseph DeLaGarza,adolph-joseph-delagarza,32,175,68,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/guam/adolph-joseph-delagarza,10,-1,-1,Defender,2987,1464,1523,563011200,Guam,na,34,17,17,0,0,0,9,8,17,25,8,17,0,0,0,0,0,-1,0.0,0.0,0.0,50,0.0,0.0,0,0,119,3,3,0,88,996,0,0.09,308,245,10,26,1321842480
472,4235,José Leonardo Ribeiro da Silva,José Leonardo,Ribeiro da Silva,José Leonardo Ribeiro da Silva,jose-leonardo-ribeiro-da-silva,32,187,84,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/brazil/jose-leonardo-ribeiro-da-silva,10,-1,-1,Defender,630,180,450,571046400,Brazil,na,7,2,5,1,1,0,1,2,3,6,1,5,0,0,0,0,0,-1,0.14,0.0,0.14,43,0.5,0.0,630,0,105,1,1,0,90,630,0,0.14,116,244,12,13,1303070400
172655,4235,David Beckham,David,Beckham,David Beckham,david-beckham,45,183,77,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/england/david-beckham,10,-1,-1,Midfielder,2576,1618,958,168246000,England,na,30,19,11,2,2,0,10,5,15,20,9,11,0,0,0,0,0,-1,0.07,0.0,0.07,50,0.11,0.0,1288,0,129,11,11,0,86,234,0,0.38,174,243,-1,7,1321842480
9230,4235,Christopher Birchall,Christopher,Birchall,Christopher Birchall,christopher-birchall,36,175,82,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/trinidad-and-tobago/christopher-birchall,10,-1,-1,Midfielder,1709,870,839,452588400,Trinidad and Tobago,na,27,14,13,1,1,0,7,6,13,18,4,14,0,0,0,0,0,-1,0.05,0.0,0.05,48,0.1,0.0,1709,0,95,5,4,1,63,342,0,0.26,188,263,-1,12,1320375900
348,4235,Mike Magee,Mike,Magee,Mike Magee,mike-magee,36,178,72,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/usa/mike-magee,10,-1,-1,Midfielder,2133,1131,1002,462956400,USA,na,31,17,14,8,6,2,10,8,18,10,6,4,0,0,0,0,0,-1,0.34,0.0,0.34,57,0.48,0.18,267,0,213,2,2,0,69,1067,0,0.08,42,253,-1,2,1321842480
5836,4235,Vitor Gomes Pereira Júnior,Vitor,Gomes Pereira Júnior,Vitor Gomes Pereira Júnior,vitor-gomes-pereira-junior,31,170,66,MLS,Domestic League,2011,2011,2011,https://footystats.org/players/brazil/vitor-gomes-pereira-junior,10,-1,-1,Midfielder,2825,1422,1403,600249600,Brazil,na,33,17,16,4,2,2,10,8,18,21,7,14,0,0,0,0,0,-1,0.13,0.0,0.13,55,0.13,0.13,706,0,135,8,7,2,86,353,0,0.25,119,264,-1,4,1321842480
