id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,url,club_team_id,club_team_2_id,national_team_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp
2984,161,Petr Čech,Petr,Čech,Petr Čech,petr-cech,38,196,90,Premier League,Domestic League,2017/2018,2017,2018,https://footystats.org/players/czech-republic/petr-cech,59,-1,-1,Goalkeeper,3040,1510,1530,390726000,Czech Republic,eu,34,17,17,0,0,0,8,3,11,45,19,26,0,0,0,0,0,-1,0.0,0.0,0.0,32,0.0,0.0,0,1,68,1,1,0,89,3040,0,0.03,298,298,89,20,1525891500
2963,161,Ignacio Monreal Eraso,Ignacio,Monreal Eraso,Nacho Monreal,nacho-monreal,34,179,72,Premier League,Domestic League,2017/2018,2017,2018,https://footystats.org/players/spain/nacho-monreal,59,-1,-1,Defender,2244,1116,1128,509788800,Spain,eu,28,14,12,5,3,2,7,4,11,26,9,17,2,2,0,0,0,-1,0.28,0.08,0.2,39,0.24,0.16,449,1,86,3,3,0,80,748,1122,0.12,94,163,56,5,1524400200
1170,161,Sead Kolašinac,Sead,Kolašinac,Sead Kolašinac,sead-kolasinac,27,183,85,Premier League,Domestic League,2017/2018,2017,2018,https://footystats.org/players/bosnia-and-herzegovina/sead-kolasinac,59,-1,-1,Defender,2151,1106,1045,740559600,Bosnia and Herzegovina,eu,27,12,13,2,2,0,7,3,10,27,13,14,4,4,0,0,0,-1,0.25,0.17,0.08,37,0.16,0.0,1076,1,80,3,3,0,80,717,538,0.13,171,68,60,10,1526220000
2966,161,Héctor Bellerín Moruno,Héctor,Bellerín Moruno,Hector Bellerin,hector-bellerin,25,178,74,Premier League,Domestic League,2017/2018,2017,2018,https://footystats.org/players/spain/hector-bellerin,59,-1,-1,Defender,3051,1604,1447,795600000,Spain,eu,35,18,16,2,1,1,8,4,12,41,20,21,3,3,0,0,0,-1,0.15,0.09,0.06,34,0.06,0.06,1526,1,74,5,5,0,87,610,1017,0.15,202,152,69,11,1526220000
2983,161,Rob Holding,Rob,Holding,Rob Holding,rob-holding,25,189,75,Premier League,Domestic League,2017/2018,2017,2018,https://footystats.org/players/england/rob-holding,59,-1,-1,Defender,820,365,455,811580400,England,eu,12,4,5,0,0,0,2,1,3,15,5,10,0,0,0,0,0,-1,0.0,0.0,0.0,25,0.0,0.0,0,1,55,3,3,0,68,273,0,0.33,330,329,163,25,1526220000
2967,161,Mesut Özil,Mesut,Özil,Mesut Özil,mesut-ozil,32,180,76,Premier League,Domestic League,2017/2018,2017,2018,https://footystats.org/players/germany/mesut-ozil,59,-1,-1,Midfielder,2164,1243,921,592902000,Germany,eu,26,14,10,4,3,1,7,1,8,35,16,19,8,6,2,0,0,-1,0.5,0.33,0.17,31,0.22,0.1,541,1,62,4,4,0,83,541,271,0.17,107,13,-1,6,1522585800
1573,161,Granit Xhaka,Granit,Xhaka,Granit Xhaka,granit-xhaka,28,185,82,Premier League,Domestic League,2017/2018,2017,2018,https://footystats.org/players/switzerland/granit-xhaka,59,-1,-1,Midfielder,3266,1607,1659,717577200,Switzerland,eu,38,18,19,1,1,0,9,4,13,46,20,26,7,4,3,0,0,-1,0.22,0.19,0.03,34,0.06,0.0,3266,1,71,10,10,0,86,327,467,0.28,241,65,-1,14,1526220000
2970,161,Alex Oxlade-Chamberlain,Alex,Oxlade-Chamberlain,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,27,180,70,Premier League,Domestic League,2017/2018,2017,2018,https://footystats.org/players/england/alex-oxlade-chamberlain,59,151,-1,Midfielder,1726,835,891,745398000,England,eu,35,8,9,3,2,1,8,5,13,24,9,15,7,5,2,0,0,-1,0.52,0.37,0.16,37,0.22,0.1,575,1,72,3,3,0,49,575,247,0.16,112,10,-1,6,1523723400
465384,161,Mohamed Naser Elsayed Elneny,Mohamed Naser,Elsayed Elneny,Mohamed Elneny,mohamed-elneny,28,180,70,Premier League,Domestic League,2017/2018,2017,2018,https://footystats.org/players/egypt/mohamed-elneny,59,-1,-1,Midfielder,870,555,315,710838000,Egypt,eu,13,7,4,0,0,0,4,1,5,11,6,5,1,1,0,0,0,-1,0.1,0.1,0.0,38,0.0,0.0,0,1,79,5,4,1,67,174,870,0.52,331,136,-1,24,1524400200
3406,161,Daniel Nii Tackie Mensah Welbeck,Daniel Nii,Tackie Mensah Welbeck,Danny Welbeck,danny-welbeck,29,185,73,Premier League,Domestic League,2017/2018,2017,2018,https://footystats.org/players/england/danny-welbeck,59,-1,-1,Forward,1185,598,587,659606400,England,eu,28,6,6,5,5,0,6,4,10,19,10,9,2,2,0,0,0,-1,0.53,0.15,0.38,36,0.75,0.0,237,1,62,1,1,0,42,1185,593,0.08,33,83,-1,4,1525891500
