id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,url,club_team_id,club_team_2_id,national_team_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp
755,3137,Craig Gordon,Craig,Gordon,Craig Gordon,craig-gordon,37,193,83,Premier League,Domestic League,2007/2008,2007,2008,https://footystats.org/players/scotland/craig-gordon,156,-1,-1,Goalkeeper,3060,1440,1620,410169600,Scotland,eu,34,16,18,0,0,0,4,2,6,52,19,33,0,0,0,0,0,-1,0.0,0.0,0.0,18,0.0,0.0,0,1,59,1,1,0,90,3060,0,0.03,312,2,136,23,1209831300
4419,3137,Kieran Richardson,Kieran,Richardson,Kieran Richardson,kieran-richardson,35,175,69,Premier League,Domestic League,2007/2008,2007,2008,https://footystats.org/players/england/kieran-richardson,156,-1,-1,Defender,1116,577,539,467190000,England,eu,17,8,7,3,3,0,2,2,4,12,6,6,0,0,0,0,0,-1,0.24,0.0,0.24,24,0.47,0.0,372,0,93,3,3,0,66,372,0,0.24,73,217,53,5,1209831300
4650,3137,Paul McShane,Paul,McShane,Paul McShane,paul-mcshane,34,183,72,Premier League,Domestic League,2007/2008,2007,2008,https://footystats.org/players/republic-of-ireland/paul-mcshane,156,-1,-1,Defender,1769,823,946,505382400,Republic of Ireland,eu,21,9,11,0,0,0,3,0,3,36,12,24,0,0,0,0,0,-1,0.0,0.0,0.0,14,0.0,0.0,0,1,49,5,4,1,84,354,0,0.25,345,295,162,30,1208694600
8411,3137,Nyron Nosworthy,Nyron,Nosworthy,Nyron Nosworthy,nyron-nosworthy,40,183,76,Premier League,Domestic League,2007/2008,2007,2008,https://footystats.org/players/jamaica/nyron-nosworthy,156,-1,-1,Defender,2517,1285,1232,340095600,Jamaica,eu,29,15,14,0,0,0,4,2,6,35,14,21,0,0,0,0,0,-1,0.0,0.0,0.0,21,0.0,0.0,0,1,72,3,3,0,87,839,0,0.11,346,294,94,29,1210514400
8274,3137,Akenhaton Carlos Edwards,Akenhaton Carlos,Edwards,Akenhaton Carlos Edwards,akenhaton-carlos-edwards,41,180,73,Premier League,Domestic League,2007/2008,2007,2008,https://footystats.org/players/trinidad-and-tobago/akenhaton-carlos-edwards,156,-1,-1,Midfielder,850,499,351,278060400,Trinidad and Tobago,eu,13,6,5,0,0,0,2,1,3,17,6,11,0,0,0,0,0,-1,0.0,0.0,0.0,23,0.0,0.0,0,1,50,0,0,0,65,0,0,0.0,347,293,-1,28,1210514400
4685,3137,Ross Wallace,Ross,Wallace,Ross Wallace,ross-wallace,35,167,63,Premier League,Domestic League,2007/2008,2007,2008,https://footystats.org/players/scotland/ross-wallace,156,-1,-1,Midfielder,1499,762,737,485679600,Scotland,eu,21,10,8,2,1,1,2,0,2,31,11,20,0,0,0,0,0,-1,0.12,0.0,0.12,10,0.12,0.12,750,1,48,3,3,0,71,500,0,0.18,142,292,-1,7,1210514400
8623,3137,Dickson Paul Etuhu,Dickson Paul,Etuhu,Dickson Paul Etuhu,dickson-paul-etuhu,38,188,83,Premier League,Domestic League,2007/2008,2007,2008,https://footystats.org/players/nigeria/dickson-paul-etuhu,156,-1,-1,Midfielder,1509,747,762,392367600,Nigeria,eu,20,9,9,1,1,0,2,0,2,28,10,18,0,0,0,0,0,-1,0.06,0.0,0.06,10,0.12,0.0,1509,1,54,4,4,0,75,377,0,0.24,202,291,-1,14,1203778800
7504,3137,Dean Whitehead,Dean,Whitehead,Dean Whitehead,dean-whitehead,38,180,77,Premier League,Domestic League,2007/2008,2007,2008,https://footystats.org/players/england/dean-whitehead,156,-1,-1,Midfielder,2398,1260,1138,380448000,England,eu,27,14,13,1,1,0,5,2,7,36,14,22,0,0,0,0,1,0,0.04,0.0,0.04,26,0.07,0.0,2398,1,67,8,8,0,89,300,0,0.3,224,290,-1,13,1210514400
172671,3137,Dwight Yorke,Dwight,Yorke,Dwight Yorke,dwight-yorke,48,180,75,Premier League,Domestic League,2007/2008,2007,2008,https://footystats.org/players/trinidad-and-tobago/dwight-yorke,156,-1,-1,Forward,1256,654,602,58003200,Trinidad and Tobago,eu,20,9,8,1,0,1,3,1,4,21,9,12,0,0,0,0,0,-1,0.07,0.0,0.07,20,0.0,0.15,1256,1,60,6,6,1,63,209,0,0.43,194,289,-1,12,1210514400
7231,3137,Anthony Stokes,Anthony,Stokes,Anthony Stokes,anthony-stokes,32,180,70,Premier League,Domestic League,2007/2008,2007,2008,https://footystats.org/players/republic-of-ireland/anthony-stokes,156,-1,-1,Forward,742,478,264,585817200,Republic of Ireland,eu,20,5,3,1,1,0,4,1,5,8,3,5,0,0,0,0,0,-1,0.12,0.0,0.12,25,0.19,0.0,742,0,93,1,1,0,37,742,0,0.12,141,288,-1,11,1205074800
